SCH_DEP_DATE,CHG_WT_BU_sum,cargo_diff,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,lag_15,lag_16,lag_17
2020-05-14,3945711.059,277218.81899999967,174984.52000000002,313899.0490000001,-510561.3160000001,12825.417000000365,462308.3099999996,-509387.11999999965,444308.23999999976,401947.84800000023,96851.00399999972,-579502.7219999996,-418593.61000000034,298405.73,-272085.5999999996,424360.48,435360.2999999998,212675.3799999999,-887217.94
2020-05-15,3430382.9020000002,-515328.15699999966,277218.81899999967,174984.52000000002,313899.0490000001,-510561.3160000001,12825.417000000365,462308.3099999996,-509387.11999999965,444308.23999999976,401947.84800000023,96851.00399999972,-579502.7219999996,-418593.61000000034,298405.73,-272085.5999999996,424360.48,435360.2999999998,212675.3799999999
2020-05-16,4365151.02,934768.1179999993,-515328.15699999966,277218.81899999967,174984.52000000002,313899.0490000001,-510561.3160000001,12825.417000000365,462308.3099999996,-509387.11999999965,444308.23999999976,401947.84800000023,96851.00399999972,-579502.7219999996,-418593.61000000034,298405.73,-272085.5999999996,424360.48,435360.2999999998
2020-05-17,3975539.84,-389611.1799999997,934768.1179999993,-515328.15699999966,277218.81899999967,174984.52000000002,313899.0490000001,-510561.3160000001,12825.417000000365,462308.3099999996,-509387.11999999965,444308.23999999976,401947.84800000023,96851.00399999972,-579502.7219999996,-418593.61000000034,298405.73,-272085.5999999996,424360.48
2020-05-18,2491559.76,-1483980.08,-389611.1799999997,934768.1179999993,-515328.15699999966,277218.81899999967,174984.52000000002,313899.0490000001,-510561.3160000001,12825.417000000365,462308.3099999996,-509387.11999999965,444308.23999999976,401947.84800000023,96851.00399999972,-579502.7219999996,-418593.61000000034,298405.73,-272085.5999999996
2020-05-19,3697515.01,1205955.25,-1483980.08,-389611.1799999997,934768.1179999993,-515328.15699999966,277218.81899999967,174984.52000000002,313899.0490000001,-510561.3160000001,12825.417000000365,462308.3099999996,-509387.11999999965,444308.23999999976,401947.84800000023,96851.00399999972,-579502.7219999996,-418593.61000000034,298405.73
2020-05-20,3876045.318,178530.3080000002,1205955.25,-1483980.08,-389611.1799999997,934768.1179999993,-515328.15699999966,277218.81899999967,174984.52000000002,313899.0490000001,-510561.3160000001,12825.417000000365,462308.3099999996,-509387.11999999965,444308.23999999976,401947.84800000023,96851.00399999972,-579502.7219999996,-418593.61000000034
2020-05-21,4256442.967,380397.6490000002,178530.3080000002,1205955.25,-1483980.08,-389611.1799999997,934768.1179999993,-515328.15699999966,277218.81899999967,174984.52000000002,313899.0490000001,-510561.3160000001,12825.417000000365,462308.3099999996,-509387.11999999965,444308.23999999976,401947.84800000023,96851.00399999972,-579502.7219999996
2020-05-22,3209340.949,-1047102.0180000002,380397.6490000002,178530.3080000002,1205955.25,-1483980.08,-389611.1799999997,934768.1179999993,-515328.15699999966,277218.81899999967,174984.52000000002,313899.0490000001,-510561.3160000001,12825.417000000365,462308.3099999996,-509387.11999999965,444308.23999999976,401947.84800000023,96851.00399999972
2020-05-23,4352447.207,1143106.2580000004,-1047102.0180000002,380397.6490000002,178530.3080000002,1205955.25,-1483980.08,-389611.1799999997,934768.1179999993,-515328.15699999966,277218.81899999967,174984.52000000002,313899.0490000001,-510561.3160000001,12825.417000000365,462308.3099999996,-509387.11999999965,444308.23999999976,401947.84800000023
2020-05-24,3996274.249,-356172.95800000057,1143106.2580000004,-1047102.0180000002,380397.6490000002,178530.3080000002,1205955.25,-1483980.08,-389611.1799999997,934768.1179999993,-515328.15699999966,277218.81899999967,174984.52000000002,313899.0490000001,-510561.3160000001,12825.417000000365,462308.3099999996,-509387.11999999965,444308.23999999976
2020-05-25,2867605.25,-1128668.9989999998,-356172.95800000057,1143106.2580000004,-1047102.0180000002,380397.6490000002,178530.3080000002,1205955.25,-1483980.08,-389611.1799999997,934768.1179999993,-515328.15699999966,277218.81899999967,174984.52000000002,313899.0490000001,-510561.3160000001,12825.417000000365,462308.3099999996,-509387.11999999965
2020-05-26,3906305.08,1038699.8300000001,-1128668.9989999998,-356172.95800000057,1143106.2580000004,-1047102.0180000002,380397.6490000002,178530.3080000002,1205955.25,-1483980.08,-389611.1799999997,934768.1179999993,-515328.15699999966,277218.81899999967,174984.52000000002,313899.0490000001,-510561.3160000001,12825.417000000365,462308.3099999996
2020-05-27,4025722.53,119417.44999999972,1038699.8300000001,-1128668.9989999998,-356172.95800000057,1143106.2580000004,-1047102.0180000002,380397.6490000002,178530.3080000002,1205955.25,-1483980.08,-389611.1799999997,934768.1179999993,-515328.15699999966,277218.81899999967,174984.52000000002,313899.0490000001,-510561.3160000001,12825.417000000365
2020-05-28,4060878.825,35156.29500000039,119417.44999999972,1038699.8300000001,-1128668.9989999998,-356172.95800000057,1143106.2580000004,-1047102.0180000002,380397.6490000002,178530.3080000002,1205955.25,-1483980.08,-389611.1799999997,934768.1179999993,-515328.15699999966,277218.81899999967,174984.52000000002,313899.0490000001,-510561.3160000001
2020-05-29,3957370.29,-103508.53500000015,35156.29500000039,119417.44999999972,1038699.8300000001,-1128668.9989999998,-356172.95800000057,1143106.2580000004,-1047102.0180000002,380397.6490000002,178530.3080000002,1205955.25,-1483980.08,-389611.1799999997,934768.1179999993,-515328.15699999966,277218.81899999967,174984.52000000002,313899.0490000001
2020-05-30,4515173.412,557803.1219999995,-103508.53500000015,35156.29500000039,119417.44999999972,1038699.8300000001,-1128668.9989999998,-356172.95800000057,1143106.2580000004,-1047102.0180000002,380397.6490000002,178530.3080000002,1205955.25,-1483980.08,-389611.1799999997,934768.1179999993,-515328.15699999966,277218.81899999967,174984.52000000002
2020-05-31,4197386.845,-317786.5669999998,557803.1219999995,-103508.53500000015,35156.29500000039,119417.44999999972,1038699.8300000001,-1128668.9989999998,-356172.95800000057,1143106.2580000004,-1047102.0180000002,380397.6490000002,178530.3080000002,1205955.25,-1483980.08,-389611.1799999997,934768.1179999993,-515328.15699999966,277218.81899999967
2020-06-01,3408433.566,-788953.2789999996,-317786.5669999998,557803.1219999995,-103508.53500000015,35156.29500000039,119417.44999999972,1038699.8300000001,-1128668.9989999998,-356172.95800000057,1143106.2580000004,-1047102.0180000002,380397.6490000002,178530.3080000002,1205955.25,-1483980.08,-389611.1799999997,934768.1179999993,-515328.15699999966
2020-06-02,3254801.065,-153632.50100000016,-788953.2789999996,-317786.5669999998,557803.1219999995,-103508.53500000015,35156.29500000039,119417.44999999972,1038699.8300000001,-1128668.9989999998,-356172.95800000057,1143106.2580000004,-1047102.0180000002,380397.6490000002,178530.3080000002,1205955.25,-1483980.08,-389611.1799999997,934768.1179999993
2020-06-03,4564974.535,1310173.4700000002,-153632.50100000016,-788953.2789999996,-317786.5669999998,557803.1219999995,-103508.53500000015,35156.29500000039,119417.44999999972,1038699.8300000001,-1128668.9989999998,-356172.95800000057,1143106.2580000004,-1047102.0180000002,380397.6490000002,178530.3080000002,1205955.25,-1483980.08,-389611.1799999997
2020-06-04,4046837.745,-518136.79000000004,1310173.4700000002,-153632.50100000016,-788953.2789999996,-317786.5669999998,557803.1219999995,-103508.53500000015,35156.29500000039,119417.44999999972,1038699.8300000001,-1128668.9989999998,-356172.95800000057,1143106.2580000004,-1047102.0180000002,380397.6490000002,178530.3080000002,1205955.25,-1483980.08
2020-06-05,4009628.997,-37208.74800000014,-518136.79000000004,1310173.4700000002,-153632.50100000016,-788953.2789999996,-317786.5669999998,557803.1219999995,-103508.53500000015,35156.29500000039,119417.44999999972,1038699.8300000001,-1128668.9989999998,-356172.95800000057,1143106.2580000004,-1047102.0180000002,380397.6490000002,178530.3080000002,1205955.25
2020-06-06,5066724.651,1057095.6539999996,-37208.74800000014,-518136.79000000004,1310173.4700000002,-153632.50100000016,-788953.2789999996,-317786.5669999998,557803.1219999995,-103508.53500000015,35156.29500000039,119417.44999999972,1038699.8300000001,-1128668.9989999998,-356172.95800000057,1143106.2580000004,-1047102.0180000002,380397.6490000002,178530.3080000002
2020-06-07,4327692.389,-739032.2619999992,1057095.6539999996,-37208.74800000014,-518136.79000000004,1310173.4700000002,-153632.50100000016,-788953.2789999996,-317786.5669999998,557803.1219999995,-103508.53500000015,35156.29500000039,119417.44999999972,1038699.8300000001,-1128668.9989999998,-356172.95800000057,1143106.2580000004,-1047102.0180000002,380397.6490000002
2020-06-08,3337895.025,-989797.3640000005,-739032.2619999992,1057095.6539999996,-37208.74800000014,-518136.79000000004,1310173.4700000002,-153632.50100000016,-788953.2789999996,-317786.5669999998,557803.1219999995,-103508.53500000015,35156.29500000039,119417.44999999972,1038699.8300000001,-1128668.9989999998,-356172.95800000057,1143106.2580000004,-1047102.0180000002
2020-06-09,3617533.483,279638.4580000001,-989797.3640000005,-739032.2619999992,1057095.6539999996,-37208.74800000014,-518136.79000000004,1310173.4700000002,-153632.50100000016,-788953.2789999996,-317786.5669999998,557803.1219999995,-103508.53500000015,35156.29500000039,119417.44999999972,1038699.8300000001,-1128668.9989999998,-356172.95800000057,1143106.2580000004
2020-06-10,4802321.226,1184787.7429999998,279638.4580000001,-989797.3640000005,-739032.2619999992,1057095.6539999996,-37208.74800000014,-518136.79000000004,1310173.4700000002,-153632.50100000016,-788953.2789999996,-317786.5669999998,557803.1219999995,-103508.53500000015,35156.29500000039,119417.44999999972,1038699.8300000001,-1128668.9989999998,-356172.95800000057
2020-06-11,3707956.731,-1094364.4949999996,1184787.7429999998,279638.4580000001,-989797.3640000005,-739032.2619999992,1057095.6539999996,-37208.74800000014,-518136.79000000004,1310173.4700000002,-153632.50100000016,-788953.2789999996,-317786.5669999998,557803.1219999995,-103508.53500000015,35156.29500000039,119417.44999999972,1038699.8300000001,-1128668.9989999998
2020-06-12,4492233.434,784276.7030000002,-1094364.4949999996,1184787.7429999998,279638.4580000001,-989797.3640000005,-739032.2619999992,1057095.6539999996,-37208.74800000014,-518136.79000000004,1310173.4700000002,-153632.50100000016,-788953.2789999996,-317786.5669999998,557803.1219999995,-103508.53500000015,35156.29500000039,119417.44999999972,1038699.8300000001
2020-06-13,4878486.271,386252.83699999936,784276.7030000002,-1094364.4949999996,1184787.7429999998,279638.4580000001,-989797.3640000005,-739032.2619999992,1057095.6539999996,-37208.74800000014,-518136.79000000004,1310173.4700000002,-153632.50100000016,-788953.2789999996,-317786.5669999998,557803.1219999995,-103508.53500000015,35156.29500000039,119417.44999999972
2020-06-14,4474315.262,-404171.0089999996,386252.83699999936,784276.7030000002,-1094364.4949999996,1184787.7429999998,279638.4580000001,-989797.3640000005,-739032.2619999992,1057095.6539999996,-37208.74800000014,-518136.79000000004,1310173.4700000002,-153632.50100000016,-788953.2789999996,-317786.5669999998,557803.1219999995,-103508.53500000015,35156.29500000039
2020-06-15,4099296.531,-375018.73100000015,-404171.0089999996,386252.83699999936,784276.7030000002,-1094364.4949999996,1184787.7429999998,279638.4580000001,-989797.3640000005,-739032.2619999992,1057095.6539999996,-37208.74800000014,-518136.79000000004,1310173.4700000002,-153632.50100000016,-788953.2789999996,-317786.5669999998,557803.1219999995,-103508.53500000015
2020-06-16,3693939.203,-405357.32799999975,-375018.73100000015,-404171.0089999996,386252.83699999936,784276.7030000002,-1094364.4949999996,1184787.7429999998,279638.4580000001,-989797.3640000005,-739032.2619999992,1057095.6539999996,-37208.74800000014,-518136.79000000004,1310173.4700000002,-153632.50100000016,-788953.2789999996,-317786.5669999998,557803.1219999995
2020-06-17,4417722.835,723783.6319999998,-405357.32799999975,-375018.73100000015,-404171.0089999996,386252.83699999936,784276.7030000002,-1094364.4949999996,1184787.7429999998,279638.4580000001,-989797.3640000005,-739032.2619999992,1057095.6539999996,-37208.74800000014,-518136.79000000004,1310173.4700000002,-153632.50100000016,-788953.2789999996,-317786.5669999998
2020-06-18,4219874.927,-197847.90799999982,723783.6319999998,-405357.32799999975,-375018.73100000015,-404171.0089999996,386252.83699999936,784276.7030000002,-1094364.4949999996,1184787.7429999998,279638.4580000001,-989797.3640000005,-739032.2619999992,1057095.6539999996,-37208.74800000014,-518136.79000000004,1310173.4700000002,-153632.50100000016,-788953.2789999996
2020-06-19,4628721.942,408847.01499999966,-197847.90799999982,723783.6319999998,-405357.32799999975,-375018.73100000015,-404171.0089999996,386252.83699999936,784276.7030000002,-1094364.4949999996,1184787.7429999998,279638.4580000001,-989797.3640000005,-739032.2619999992,1057095.6539999996,-37208.74800000014,-518136.79000000004,1310173.4700000002,-153632.50100000016
2020-06-20,4692991.603,64269.66100000031,408847.01499999966,-197847.90799999982,723783.6319999998,-405357.32799999975,-375018.73100000015,-404171.0089999996,386252.83699999936,784276.7030000002,-1094364.4949999996,1184787.7429999998,279638.4580000001,-989797.3640000005,-739032.2619999992,1057095.6539999996,-37208.74800000014,-518136.79000000004,1310173.4700000002
2020-06-21,4747473.339,54481.73599999957,64269.66100000031,408847.01499999966,-197847.90799999982,723783.6319999998,-405357.32799999975,-375018.73100000015,-404171.0089999996,386252.83699999936,784276.7030000002,-1094364.4949999996,1184787.7429999998,279638.4580000001,-989797.3640000005,-739032.2619999992,1057095.6539999996,-37208.74800000014,-518136.79000000004
2020-06-22,3708293.197,-1039180.1419999995,54481.73599999957,64269.66100000031,408847.01499999966,-197847.90799999982,723783.6319999998,-405357.32799999975,-375018.73100000015,-404171.0089999996,386252.83699999936,784276.7030000002,-1094364.4949999996,1184787.7429999998,279638.4580000001,-989797.3640000005,-739032.2619999992,1057095.6539999996,-37208.74800000014
2020-06-23,3824348.569,116055.37199999997,-1039180.1419999995,54481.73599999957,64269.66100000031,408847.01499999966,-197847.90799999982,723783.6319999998,-405357.32799999975,-375018.73100000015,-404171.0089999996,386252.83699999936,784276.7030000002,-1094364.4949999996,1184787.7429999998,279638.4580000001,-989797.3640000005,-739032.2619999992,1057095.6539999996
2020-06-24,4597051.699,772703.1299999999,116055.37199999997,-1039180.1419999995,54481.73599999957,64269.66100000031,408847.01499999966,-197847.90799999982,723783.6319999998,-405357.32799999975,-375018.73100000015,-404171.0089999996,386252.83699999936,784276.7030000002,-1094364.4949999996,1184787.7429999998,279638.4580000001,-989797.3640000005,-739032.2619999992
2020-06-25,4221859.374,-375192.3250000002,772703.1299999999,116055.37199999997,-1039180.1419999995,54481.73599999957,64269.66100000031,408847.01499999966,-197847.90799999982,723783.6319999998,-405357.32799999975,-375018.73100000015,-404171.0089999996,386252.83699999936,784276.7030000002,-1094364.4949999996,1184787.7429999998,279638.4580000001,-989797.3640000005
2020-06-26,4967903.905,746044.5310000004,-375192.3250000002,772703.1299999999,116055.37199999997,-1039180.1419999995,54481.73599999957,64269.66100000031,408847.01499999966,-197847.90799999982,723783.6319999998,-405357.32799999975,-375018.73100000015,-404171.0089999996,386252.83699999936,784276.7030000002,-1094364.4949999996,1184787.7429999998,279638.4580000001
2020-06-27,4896657.549,-71246.35600000061,746044.5310000004,-375192.3250000002,772703.1299999999,116055.37199999997,-1039180.1419999995,54481.73599999957,64269.66100000031,408847.01499999966,-197847.90799999982,723783.6319999998,-405357.32799999975,-375018.73100000015,-404171.0089999996,386252.83699999936,784276.7030000002,-1094364.4949999996,1184787.7429999998
2020-06-28,4539018.5879999995,-357638.9610000001,-71246.35600000061,746044.5310000004,-375192.3250000002,772703.1299999999,116055.37199999997,-1039180.1419999995,54481.73599999957,64269.66100000031,408847.01499999966,-197847.90799999982,723783.6319999998,-405357.32799999975,-375018.73100000015,-404171.0089999996,386252.83699999936,784276.7030000002,-1094364.4949999996
2020-06-29,3610856.805,-928161.7829999994,-357638.9610000001,-71246.35600000061,746044.5310000004,-375192.3250000002,772703.1299999999,116055.37199999997,-1039180.1419999995,54481.73599999957,64269.66100000031,408847.01499999966,-197847.90799999982,723783.6319999998,-405357.32799999975,-375018.73100000015,-404171.0089999996,386252.83699999936,784276.7030000002
2020-06-30,3754314.014,143457.2089999998,-928161.7829999994,-357638.9610000001,-71246.35600000061,746044.5310000004,-375192.3250000002,772703.1299999999,116055.37199999997,-1039180.1419999995,54481.73599999957,64269.66100000031,408847.01499999966,-197847.90799999982,723783.6319999998,-405357.32799999975,-375018.73100000015,-404171.0089999996,386252.83699999936
2020-07-01,4214731.927,460417.9130000002,143457.2089999998,-928161.7829999994,-357638.9610000001,-71246.35600000061,746044.5310000004,-375192.3250000002,772703.1299999999,116055.37199999997,-1039180.1419999995,54481.73599999957,64269.66100000031,408847.01499999966,-197847.90799999982,723783.6319999998,-405357.32799999975,-375018.73100000015,-404171.0089999996
2020-07-02,4398385.424,183653.4969999995,460417.9130000002,143457.2089999998,-928161.7829999994,-357638.9610000001,-71246.35600000061,746044.5310000004,-375192.3250000002,772703.1299999999,116055.37199999997,-1039180.1419999995,54481.73599999957,64269.66100000031,408847.01499999966,-197847.90799999982,723783.6319999998,-405357.32799999975,-375018.73100000015
2020-07-03,4724987.353,326601.92900000047,183653.4969999995,460417.9130000002,143457.2089999998,-928161.7829999994,-357638.9610000001,-71246.35600000061,746044.5310000004,-375192.3250000002,772703.1299999999,116055.37199999997,-1039180.1419999995,54481.73599999957,64269.66100000031,408847.01499999966,-197847.90799999982,723783.6319999998,-405357.32799999975
2020-07-04,4634654.835,-90332.51800000016,326601.92900000047,183653.4969999995,460417.9130000002,143457.2089999998,-928161.7829999994,-357638.9610000001,-71246.35600000061,746044.5310000004,-375192.3250000002,772703.1299999999,116055.37199999997,-1039180.1419999995,54481.73599999957,64269.66100000031,408847.01499999966,-197847.90799999982,723783.6319999998
2020-07-05,4508022.42,-126632.41500000004,-90332.51800000016,326601.92900000047,183653.4969999995,460417.9130000002,143457.2089999998,-928161.7829999994,-357638.9610000001,-71246.35600000061,746044.5310000004,-375192.3250000002,772703.1299999999,116055.37199999997,-1039180.1419999995,54481.73599999957,64269.66100000031,408847.01499999966,-197847.90799999982
2020-07-06,3776167.727,-731854.693,-126632.41500000004,-90332.51800000016,326601.92900000047,183653.4969999995,460417.9130000002,143457.2089999998,-928161.7829999994,-357638.9610000001,-71246.35600000061,746044.5310000004,-375192.3250000002,772703.1299999999,116055.37199999997,-1039180.1419999995,54481.73599999957,64269.66100000031,408847.01499999966
2020-07-07,3709394.497,-66773.22999999998,-731854.693,-126632.41500000004,-90332.51800000016,326601.92900000047,183653.4969999995,460417.9130000002,143457.2089999998,-928161.7829999994,-357638.9610000001,-71246.35600000061,746044.5310000004,-375192.3250000002,772703.1299999999,116055.37199999997,-1039180.1419999995,54481.73599999957,64269.66100000031
2020-07-08,4324573.543,615179.0459999996,-66773.22999999998,-731854.693,-126632.41500000004,-90332.51800000016,326601.92900000047,183653.4969999995,460417.9130000002,143457.2089999998,-928161.7829999994,-357638.9610000001,-71246.35600000061,746044.5310000004,-375192.3250000002,772703.1299999999,116055.37199999997,-1039180.1419999995,54481.73599999957
2020-07-09,4741644.35,417070.80700000003,615179.0459999996,-66773.22999999998,-731854.693,-126632.41500000004,-90332.51800000016,326601.92900000047,183653.4969999995,460417.9130000002,143457.2089999998,-928161.7829999994,-357638.9610000001,-71246.35600000061,746044.5310000004,-375192.3250000002,772703.1299999999,116055.37199999997,-1039180.1419999995
2020-07-10,4420555.781,-321088.5689999992,417070.80700000003,615179.0459999996,-66773.22999999998,-731854.693,-126632.41500000004,-90332.51800000016,326601.92900000047,183653.4969999995,460417.9130000002,143457.2089999998,-928161.7829999994,-357638.9610000001,-71246.35600000061,746044.5310000004,-375192.3250000002,772703.1299999999,116055.37199999997
2020-07-11,4793876.983,373321.2019999996,-321088.5689999992,417070.80700000003,615179.0459999996,-66773.22999999998,-731854.693,-126632.41500000004,-90332.51800000016,326601.92900000047,183653.4969999995,460417.9130000002,143457.2089999998,-928161.7829999994,-357638.9610000001,-71246.35600000061,746044.5310000004,-375192.3250000002,772703.1299999999
2020-07-12,4403165.862,-390711.1210000003,373321.2019999996,-321088.5689999992,417070.80700000003,615179.0459999996,-66773.22999999998,-731854.693,-126632.41500000004,-90332.51800000016,326601.92900000047,183653.4969999995,460417.9130000002,143457.2089999998,-928161.7829999994,-357638.9610000001,-71246.35600000061,746044.5310000004,-375192.3250000002
2020-07-13,3811636.849,-591529.0129999998,-390711.1210000003,373321.2019999996,-321088.5689999992,417070.80700000003,615179.0459999996,-66773.22999999998,-731854.693,-126632.41500000004,-90332.51800000016,326601.92900000047,183653.4969999995,460417.9130000002,143457.2089999998,-928161.7829999994,-357638.9610000001,-71246.35600000061,746044.5310000004
2020-07-14,3593973.673,-217663.17599999998,-591529.0129999998,-390711.1210000003,373321.2019999996,-321088.5689999992,417070.80700000003,615179.0459999996,-66773.22999999998,-731854.693,-126632.41500000004,-90332.51800000016,326601.92900000047,183653.4969999995,460417.9130000002,143457.2089999998,-928161.7829999994,-357638.9610000001,-71246.35600000061
2020-07-15,4993292.299,1399318.6259999997,-217663.17599999998,-591529.0129999998,-390711.1210000003,373321.2019999996,-321088.5689999992,417070.80700000003,615179.0459999996,-66773.22999999998,-731854.693,-126632.41500000004,-90332.51800000016,326601.92900000047,183653.4969999995,460417.9130000002,143457.2089999998,-928161.7829999994,-357638.9610000001
2020-07-16,4739298.27,-253994.0290000001,1399318.6259999997,-217663.17599999998,-591529.0129999998,-390711.1210000003,373321.2019999996,-321088.5689999992,417070.80700000003,615179.0459999996,-66773.22999999998,-731854.693,-126632.41500000004,-90332.51800000016,326601.92900000047,183653.4969999995,460417.9130000002,143457.2089999998,-928161.7829999994
2020-07-17,4756306.179,17007.908999999985,-253994.0290000001,1399318.6259999997,-217663.17599999998,-591529.0129999998,-390711.1210000003,373321.2019999996,-321088.5689999992,417070.80700000003,615179.0459999996,-66773.22999999998,-731854.693,-126632.41500000004,-90332.51800000016,326601.92900000047,183653.4969999995,460417.9130000002,143457.2089999998
2020-07-18,5174058.503,417752.324,17007.908999999985,-253994.0290000001,1399318.6259999997,-217663.17599999998,-591529.0129999998,-390711.1210000003,373321.2019999996,-321088.5689999992,417070.80700000003,615179.0459999996,-66773.22999999998,-731854.693,-126632.41500000004,-90332.51800000016,326601.92900000047,183653.4969999995,460417.9130000002
2020-07-19,4913884.683,-260173.81999999937,417752.324,17007.908999999985,-253994.0290000001,1399318.6259999997,-217663.17599999998,-591529.0129999998,-390711.1210000003,373321.2019999996,-321088.5689999992,417070.80700000003,615179.0459999996,-66773.22999999998,-731854.693,-126632.41500000004,-90332.51800000016,326601.92900000047,183653.4969999995
2020-07-20,3872615.624,-1041269.0590000004,-260173.81999999937,417752.324,17007.908999999985,-253994.0290000001,1399318.6259999997,-217663.17599999998,-591529.0129999998,-390711.1210000003,373321.2019999996,-321088.5689999992,417070.80700000003,615179.0459999996,-66773.22999999998,-731854.693,-126632.41500000004,-90332.51800000016,326601.92900000047
2020-07-21,3852149.9529999997,-20465.67100000009,-1041269.0590000004,-260173.81999999937,417752.324,17007.908999999985,-253994.0290000001,1399318.6259999997,-217663.17599999998,-591529.0129999998,-390711.1210000003,373321.2019999996,-321088.5689999992,417070.80700000003,615179.0459999996,-66773.22999999998,-731854.693,-126632.41500000004,-90332.51800000016
2020-07-22,5139472.652,1287322.699,-20465.67100000009,-1041269.0590000004,-260173.81999999937,417752.324,17007.908999999985,-253994.0290000001,1399318.6259999997,-217663.17599999998,-591529.0129999998,-390711.1210000003,373321.2019999996,-321088.5689999992,417070.80700000003,615179.0459999996,-66773.22999999998,-731854.693,-126632.41500000004
2020-07-23,4929372.9459999995,-210099.70600000024,1287322.699,-20465.67100000009,-1041269.0590000004,-260173.81999999937,417752.324,17007.908999999985,-253994.0290000001,1399318.6259999997,-217663.17599999998,-591529.0129999998,-390711.1210000003,373321.2019999996,-321088.5689999992,417070.80700000003,615179.0459999996,-66773.22999999998,-731854.693
2020-07-24,4983094.416,53721.47000000067,-210099.70600000024,1287322.699,-20465.67100000009,-1041269.0590000004,-260173.81999999937,417752.324,17007.908999999985,-253994.0290000001,1399318.6259999997,-217663.17599999998,-591529.0129999998,-390711.1210000003,373321.2019999996,-321088.5689999992,417070.80700000003,615179.0459999996,-66773.22999999998
2020-07-25,4970482.754,-12611.662000000477,53721.47000000067,-210099.70600000024,1287322.699,-20465.67100000009,-1041269.0590000004,-260173.81999999937,417752.324,17007.908999999985,-253994.0290000001,1399318.6259999997,-217663.17599999998,-591529.0129999998,-390711.1210000003,373321.2019999996,-321088.5689999992,417070.80700000003,615179.0459999996
2020-07-26,5095014.06,124531.30599999987,-12611.662000000477,53721.47000000067,-210099.70600000024,1287322.699,-20465.67100000009,-1041269.0590000004,-260173.81999999937,417752.324,17007.908999999985,-253994.0290000001,1399318.6259999997,-217663.17599999998,-591529.0129999998,-390711.1210000003,373321.2019999996,-321088.5689999992,417070.80700000003
2020-07-27,3790164.933,-1304849.1269999994,124531.30599999987,-12611.662000000477,53721.47000000067,-210099.70600000024,1287322.699,-20465.67100000009,-1041269.0590000004,-260173.81999999937,417752.324,17007.908999999985,-253994.0290000001,1399318.6259999997,-217663.17599999998,-591529.0129999998,-390711.1210000003,373321.2019999996,-321088.5689999992
2020-07-28,3502787.276,-287377.6570000001,-1304849.1269999994,124531.30599999987,-12611.662000000477,53721.47000000067,-210099.70600000024,1287322.699,-20465.67100000009,-1041269.0590000004,-260173.81999999937,417752.324,17007.908999999985,-253994.0290000001,1399318.6259999997,-217663.17599999998,-591529.0129999998,-390711.1210000003,373321.2019999996
2020-07-29,4363531.686,860744.4099999997,-287377.6570000001,-1304849.1269999994,124531.30599999987,-12611.662000000477,53721.47000000067,-210099.70600000024,1287322.699,-20465.67100000009,-1041269.0590000004,-260173.81999999937,417752.324,17007.908999999985,-253994.0290000001,1399318.6259999997,-217663.17599999998,-591529.0129999998,-390711.1210000003
2020-07-30,4278810.916,-84720.76999999955,860744.4099999997,-287377.6570000001,-1304849.1269999994,124531.30599999987,-12611.662000000477,53721.47000000067,-210099.70600000024,1287322.699,-20465.67100000009,-1041269.0590000004,-260173.81999999937,417752.324,17007.908999999985,-253994.0290000001,1399318.6259999997,-217663.17599999998,-591529.0129999998
2020-07-31,4248832.481,-29978.43500000052,-84720.76999999955,860744.4099999997,-287377.6570000001,-1304849.1269999994,124531.30599999987,-12611.662000000477,53721.47000000067,-210099.70600000024,1287322.699,-20465.67100000009,-1041269.0590000004,-260173.81999999937,417752.324,17007.908999999985,-253994.0290000001,1399318.6259999997,-217663.17599999998
2020-08-01,5393995.976,1145163.495,-29978.43500000052,-84720.76999999955,860744.4099999997,-287377.6570000001,-1304849.1269999994,124531.30599999987,-12611.662000000477,53721.47000000067,-210099.70600000024,1287322.699,-20465.67100000009,-1041269.0590000004,-260173.81999999937,417752.324,17007.908999999985,-253994.0290000001,1399318.6259999997
2020-08-02,4871629.703,-522366.27300000004,1145163.495,-29978.43500000052,-84720.76999999955,860744.4099999997,-287377.6570000001,-1304849.1269999994,124531.30599999987,-12611.662000000477,53721.47000000067,-210099.70600000024,1287322.699,-20465.67100000009,-1041269.0590000004,-260173.81999999937,417752.324,17007.908999999985,-253994.0290000001
2020-08-03,3651193.241,-1220436.4619999998,-522366.27300000004,1145163.495,-29978.43500000052,-84720.76999999955,860744.4099999997,-287377.6570000001,-1304849.1269999994,124531.30599999987,-12611.662000000477,53721.47000000067,-210099.70600000024,1287322.699,-20465.67100000009,-1041269.0590000004,-260173.81999999937,417752.324,17007.908999999985
2020-08-04,3808466.333,157273.09200000018,-1220436.4619999998,-522366.27300000004,1145163.495,-29978.43500000052,-84720.76999999955,860744.4099999997,-287377.6570000001,-1304849.1269999994,124531.30599999987,-12611.662000000477,53721.47000000067,-210099.70600000024,1287322.699,-20465.67100000009,-1041269.0590000004,-260173.81999999937,417752.324
