Flight_No,org,dst,SCH_DEP_DATE,BKD_WT_sum,BKD_VOL_sum,CHG_WT_BU_sum,Ratio,count,OPN_SUFX,INHOUSE_AC_TYP,OPN_MODE,SVC_TYP,AC_CGO_WT_BU,AC_CGO_VOL_BU,CMRCL_CGO_WT_BU,CMRCL_CGO_VOL_BU,NOOP_CAN_IND,ISO_CODE,EST_CGO_PLOD_WT_BU,EST_CGO_PLOD_VOL_BU,EST_WT_BU,EST_VOL_BU
6600,PHX,DWC,2019-01-07T00:00:00.000Z,2958.3,13.840433,2959,,5,,77WEN,J,J,10000,90,6110.67,57.162275,,US,6110.67,57.162275,1686.3,3.391018
6600,PHX,DWC,2019-04-02T00:00:00.000Z,3301,14.99796,3752,,7,,77WEN,J,J,10000,90,32070.85,113.088922,,US,32070.85,113.088922,25037.09,44.054431
6600,PHX,DWC,2019-06-25T00:00:00.000Z,6535.6,37.30554,8606.36,,15,,77WEN,J,J,10000,90,12728.66,164.29,,US,2728.66,64.294012,2472.54,4.745749
6600,PHX,DWC,2019-08-16T00:00:00.000Z,3912.92,23.316472,4816.3,,14,,77WEN,J,J,10000,90,14871.99,82.88018,,US,14871.99,82.88018,8792.63,15.764251
6600,PHX,DWC,2019-09-03T00:00:00.000Z,16.1,0.088294,26,,1,,77WEN,J,J,10000,90,26266.24,95.938204,,US,26266.24,95.938204,20015.52,39.374371
6600,PHX,DWC,2019-11-12T00:00:00.000Z,557,4.466475,918,,4,,77WEQ,J,J,20000,100,13397.45,71.797365,,US,13397.45,71.797365,6245.52,12.009102
6600,DWC,ICN,2018-07-12T00:00:00.000Z,17468.5,61.649377,17850.8,,41,,388L,J,J,15000,60,22517.01,75.337126,,AE,22517.01,75.337126,2663.01,3.012036
6600,DWC,ICN,2018-12-27T00:00:00.000Z,14705.53,89.393617,17855.6,,26,,388R,J,J,15000,60,53343.14,110.457143,,AE,53343.14,110.457143,33762,52.014286
6600,DWC,ICN,2019-06-05T00:00:00.000Z,9610.23,68.425773,13591.82,,17,,388R,J,J,15000,60,32375.95,95.279401,,AE,32375.95,95.279401,10808.6,12.027545
6600,DWC,ICN,2019-07-31T00:00:00.000Z,1275.9,7.979632,1603,,13,,388L,J,J,15000,60,23761.6,86.841916,,AE,23761.6,86.841916,4044.65,4.578743
6600,DWC,ICN,2020-10-17T00:00:00.000Z,14650.01,95.584194,18424.729,,33,,77WER,J,J,20000,100,51991.83,130.106766,,AE,51991.83,130.106766,29845.03,40.269641
6600,DWC,ICN,2021-08-17T00:00:00.000Z,45340,177.983984,43667,,14,,77WEN,J,J,20000,100,30000,120,,AE,,,,
6600,DWC,ICN,2021-09-04T00:00:00.000Z,1000,6,1000,,1,,77WEN,J,J,20000,100,30000,120,,AE,,,,
6600,DWC,TRV,2018-08-02T00:00:00.000Z,264,1.530794,276,,3,,77WER,J,J,21000,120,19749.65,83.11509,,AE,19749.65,83.11509,1179.42,1.792934
6600,DWC,BOM,2018-03-10T00:00:00.000Z,6840.12,42.775436,7618,,36,,77WEJ,J,J,3000,30,6000,40,,AE,719.5,69.877246,646.5,0.997006
6600,DWC,BOM,2018-08-19T00:00:00.000Z,11595.47,39.850608,11605,,27,,77WEJ,J,J,3000,30,12037,71.85,,AE,569.48,71.853174,0,0
6600,DWC,BOM,2019-04-09T00:00:00.000Z,8313.34,35.73939,8490.88,,26,,77WEJ,J,J,5000,40,10667.67,69.798683,,AE,10667.67,69.798683,971.82,1.507904
6600,DWC,BOM,2019-06-09T00:00:00.000Z,7600.4,37.607639,7827.8,,48,,77WEJ,J,J,17000,90,15149.3,80.47485,,AE,15149.3,80.47485,4550.26,6.648263
6600,DWC,BOM,2019-06-12T00:00:00.000Z,7425.1,38.099277,7449.2,,22,,77WEJ,J,J,17000,90,-195.16,74.699641,,AE,-195.16,74.699641,2350.92,3.538443
6600,DWC,BOM,2020-11-10T00:00:00.000Z,1464,8.93,1490.5,,4,,77WEJ,J,J,10000,60,10000,60,,AE,26165.86,85.42515,16657.4,28.846707
6600,NBO,DWC,2018-04-26T00:00:00.000Z,11271,60.64,11271,,8,,77LU,J,J,15000,60,19500,100,,KE,23247.48,82.232994,6358.97,5.981856
6600,NBO,DWC,2019-01-12T00:00:00.000Z,19573,80.66,20421,,11,,77WER,J,J,20000,100,40000,7100,,KE,23780.12,100.318084,889.92,1.017485
6600,NBO,DWC,2019-05-08T00:00:00.000Z,23850,91.202,24451,,16,,77WER,J,J,20000,100,35500,200,,KE,29751.87,111.056527,5965.64,6.021796
6600,NBO,DWC,2021-02-10T00:00:00.000Z,25724,124.696,26844,,17,,77WER,J,J,20000,100,97428.29,922.36,,KE,47428.29,122.364431,24937.26,34.833892
6600,NBO,DWC,2021-02-16T00:00:00.000Z,28217,98.074732,29269,,20,,77WER,J,J,20000,100,49585.81,200,,KE,49585.81,128.092934,25374.72,29.309701
6600,NBO,DWC,2021-03-30T00:00:00.000Z,545,3,545,,1,,77WER,J,J,20000,100,42478.94,117.159581,,KE,42478.94,117.159581,18583.65,23.614671
6600,NBO,DWC,2021-07-26T00:00:00.000Z,21597,106.6,22041,,15,,77WER,J,J,20000,100,30500,200,,KE,28145.68,94.531856,5988.42,8.553413
6600,DME,DWC,2020-02-02T00:00:00.000Z,1792,6.228472,1792,,15,,77WEN,J,J,20000,100,20000,100,,SA,34422.54,109.475449,12192,15.520958
6600,DME,DWC,2021-01-27T00:00:00.000Z,4782,17.239962,4905,,8,,77WEJ,J,J,17000,90,20000,100,,SA,17954.6,68.549341,216.02,0.335449
6600,DME,DWC,2021-04-19T00:00:00.000Z,16884.82,81.791822,17202,,89,,77WER,J,J,20000,100,28000,180,,SA,51366.97,123.492814,29870.1,49.521557
6600,DWC,HAN,2021-01-01T00:00:00.000Z,12726.6,46.36608,12727,,5,,77WF,J,H,45000,250,45000,250,,AE,17000,65,0,0
6600,DWC,HAN,2021-04-27T00:00:00.000Z,13952.8,41.85076,14253.5,,5,,77WE,J,H,40000,220,30000,140,,AE,30000,140,0,0
6600,DWC,AKL,2018-07-16T00:00:00.000Z,64911.35,419.014593,82310.73,,36,,,,,,,,,,,,,,
6600,DWC,AKL,2019-08-05T00:00:00.000Z,65026.18,465.034381,81961.55,,49,,,,,,,,,,,,,,
6600,DWC,BNE,2019-10-29T00:00:00.000Z,5126.12,19.826868,5831.52,,5,,,,,,,,,,,,,,
6600,DWC,AKL,2019-10-29T00:00:00.000Z,75601.2,410.857601,87916.84,,53,,,,,,,,,,,,,,
6600,HKG,AKL,2020-09-15T00:00:00.000Z,4557,25,4557,,1,,77XF,F,F,102500,550,100000,550,,SG,,,,
6600,MEX,DWC,2021-06-07T00:00:00.000Z,6098,37.415592,6542,,7,,77WER,J,H,20000,100,30000,150,,KW,17000,65,0,0
6600,MUC,DWC,2018-07-05T00:00:00.000Z,11684.4,55.438057,12665.41,,19,,388L,J,J,15000,60,15000,80,,GB,31094.71,82.984551,11551.28,13.600479
6600,MUC,DWC,2018-11-05T00:00:00.000Z,6730,34.965169,7522,,5,,388R,J,J,11000,70,11000,70,,GB,27435.65,86.91491,6571.62,7.734251
6600,MUC,DWC,2019-02-19T00:00:00.000Z,8768.4,61.550652,10720.29,,15,,388R,J,J,15000,60,15000,60,,GB,26489.86,82.658683,6363,7.922156
6600,MUC,DWC,2019-08-10T00:00:00.000Z,4990.6,39.860737,6046.08,,6,,388J,J,J,8000,40,8000,40,,GB,16754.98,55.299281,2630.68,3.297485
6600,MUC,DWC,2020-02-16T00:00:00.000Z,4564.2,35.156401,6294,,13,,388J,J,J,8000,40,6000,40,,GB,15404.9,58.465629,298.56,0.350659
6600,LIS,DWC,2018-04-28T00:00:00.000Z,17931.55,80.758159,19891.5,,14,,77WEJ,J,J,17000,90,28000,140,,TR,15172.65,78.157844,0,0
6600,LIS,DWC,2018-07-28T00:00:00.000Z,17097,77.93885,17390,,20,,77WEJ,J,J,17000,90,25000,100,,TR,15724.34,77.611976,104.4,0.146108
6600,LIS,DWC,2019-11-04T00:00:00.000Z,5716.8,11.642204,5717,,6,,77WEJ,J,J,17000,90,17000,90,,TR,24431.11,93.552395,7435.05,9.551198
6600,LIS,DWC,2021-04-15T00:00:00.000Z,21583.6,99.743292,21939,,19,,77WEP,J,J,20000,100,40000,200,,TR,31831.59,103.864072,12813.9,18.765868
6600,PHX,DWC,2018-09-30T00:00:00.000Z,10828.3,65.637318,14399,,13,,77WEN,J,J,10000,90,21864.19,131.35,,US,21864.19,80.351856,11093.88,21.400479
6600,PHX,DWC,2019-10-10T00:00:00.000Z,7890.5,39.872774,8773.11,,16,,77WEN,J,J,10000,90,9539.07,68.001257,,US,9539.07,68.001257,3386.33,6.38521
6600,PHX,DWC,2021-04-06T00:00:00.000Z,9021.45,53.688151,11707.235,,19,,77LJ,J,J,13000,60,24007.25,88.66,,US,24007.25,58.66018,15170.15,30.000898
6600,PHX,DWC,2021-04-10T00:00:00.000Z,6415.6,33.323587,7093.5,,12,,77LJ,J,J,13000,60,19470.42,79.14,,US,19470.42,49.13509,10669.32,21.253413
6600,DWC,ICN,2018-11-14T00:00:00.000Z,13942.46,78.70753,15045.29,,36,,388L,J,J,15000,60,38844.87,102.984671,,AE,38844.87,102.984671,20914.63,25.117545
6600,DWC,ICN,2018-12-16T00:00:00.000Z,10559.57,49.337442,11617.17,,37,,388L,J,J,15000,60,19177.86,61.585714,,AE,19177.86,61.585714,1836,2.828571
6600,DWC,ICN,2020-03-14T00:00:00.000Z,16033.48,100.554033,21498.73,,54,,77WER,J,J,20000,100,45566.63,125.707784,,AE,45566.63,125.707784,24397.2,29.683832
6600,DWC,TRV,2018-11-26T00:00:00.000Z,980,7.767895,1406.5,,4,,77WER,J,J,21000,120,33601.71,105.185629,,AE,33601.71,105.185629,4339.44,6.343952
6600,DWC,TRV,2019-09-22T00:00:00.000Z,1270.6,10.542805,1837,,5,,77LJ,J,J,13000,60,23368.43,65.676647,,AE,23368.43,65.676647,11083.32,17.50491
6600,DWC,TRV,2019-11-23T00:00:00.000Z,64.5,1.045203,187.5,,2,,77WEP,J,J,20000,100,19046.3,86.42012,,AE,19046.3,86.42012,1381.12,2.042635
6600,DWC,TRV,2021-05-10T00:00:00.000Z,1183.2,7.848354,1315.5,,5,,77WEP,J,J,20000,100,20000,100,,AE,41356.45,115.661377,7858.45,12.086527
6600,DWC,BOM,2018-06-10T00:00:00.000Z,8536.9,37.563995,8576.64,,29,,77WEJ,J,J,3000,30,10000,60,,AE,3644.76,78.771018,2527.44,3.637365
6600,DWC,BOM,2018-07-22T00:00:00.000Z,7326.46,33.735663,7457,,26,,77WER,J,J,3000,30,12000,81.14,,AE,19652.05,81.138024,538.45,0.829042
6600,DWC,BOM,2018-11-19T00:00:00.000Z,11522.7,57.486112,11546.7,,18,,77WEJ,J,J,3000,30,7450.44,67.547545,,AE,7450.44,67.547545,0,0
6600,DWC,BOM,2021-08-15T00:00:00.000Z,11062,45.799195,11310.5,,5,,77WEJ,J,J,17000,90,17000,90,,AE,23642.72,92.053054,24513.3,46.187425
6600,NBO,DWC,2018-05-30T00:00:00.000Z,2949,11.5659,3032,,8,,77WER,J,J,21000,120,21000,120,,KE,35272.74,116.142994,11802.28,12.229222
6600,NBO,DWC,2018-09-20T00:00:00.000Z,18521,82.25,18743,,11,,77WER,J,J,21000,120,21000,120,,KE,22164.26,95.247904,0,0
6600,NBO,DWC,2019-12-10T00:00:00.000Z,22238,82.0001,22546,,17,,77WER,J,J,20000,100,32500,200,,KE,26078.73,110.906826,2267.04,2.078084
6600,NBO,DWC,2020-01-11T00:00:00.000Z,19163,75.46266,19389,,17,,77WER,J,J,20000,100,45580.87,202.15,,KE,24580.87,102.147186,1375.78,1.531617
6600,NBO,DWC,2020-10-08T00:00:00.000Z,36571,146.8,36911,,21,,77WER,J,J,20000,100,53724.45,300,,KE,53724.45,136.636587,24477.91,11.963533
6600,DME,DWC,2019-03-28T00:00:00.000Z,3205,13.674648,3205,,17,,77WEN,J,J,20000,100,20000,100,,SA,23661.43,98.443114,900,1.077844
6600,DME,DWC,2020-01-07T00:00:00.000Z,3263,12.586421,3318,,16,,77WEN,J,J,20000,100,20000,100,,SA,23500.63,100.021737,693.91,0.801856
6600,KWI,DWC,2020-08-16T00:00:00.000Z,2416.7,13.052628,2513,,8,,77WER,J,H,20000,100,30000,150,,JO,17000,65,0,0
6600,DME,DWC,2020-11-19T00:00:00.000Z,2774,12.841,2774,,2,,77WEJ,J,J,17000,90,17000,90,,SA,16654.32,76.349222,420.28,0.600479
6600,DME,DWC,2020-12-20T00:00:00.000Z,173,0.608563,198.5,,2,,77WEJ,J,J,17000,90,20000,100,,SA,19395.01,76.068503,737.52,1.062994
6600,DWC,HAN,2021-04-22T00:00:00.000Z,4686.2,27.332946,4737.5,,10,,77WE,J,H,40000,220,30000,140,,AE,30000,140,0,0
6600,DWC,HAN,2021-05-06T00:00:00.000Z,464.4,2.166999,574.5,,3,,77WE,J,H,40000,220,30000,140,,AE,30000,140,0,0
6600,HKG,AKL,2020-12-01T00:00:00.000Z,2025.5,20,5200,,1,,77XF,F,F,102500,550,100000,550,,SG,,,,
6600,MUC,DWC,2018-06-20T00:00:00.000Z,10913.9,56.171371,12319.52,,18,,388L,J,J,15000,60,16000,65,,GB,33453.9,86.94976,13869.8,15.986826
6600,MUC,DWC,2018-09-07T00:00:00.000Z,11131.1,59.480487,12071.5,,13,,388L,J,J,15000,60,15000,70,,GB,32434.94,79.447904,13783.5,17.865269
6600,MUC,DWC,2018-11-29T00:00:00.000Z,8558.3,60.316398,11514,,14,,388L,J,J,15000,60,10000,70,,GB,37252.68,102.95018,17704.8,19.789222
6600,MUC,DWC,2018-12-28T00:00:00.000Z,2558.9,25.027698,4235,,7,,388J,J,J,8000,40,8000,40,,GB,15392.94,53.591617,302.55,0.374551
6600,LIS,DWC,2018-04-08T00:00:00.000Z,19581,75.926,19649,,5,,77WEJ,J,J,17000,90,22000,115,,TR,16435.29,84.231856,0,0
6600,LIS,DWC,2018-04-21T00:00:00.000Z,19004.4,77.997592,19110,,26,,77WEJ,J,J,17000,90,21000,120,,TR,15120.7,75.338683,0,0
6600,LIS,DWC,2018-05-23T00:00:00.000Z,22614.48,78.790394,24117,,32,,77WEJ,J,J,17000,90,27000,110,,TR,26688.51,95.999641,11452.98,15.407066
6600,LIS,DWC,2018-06-18T00:00:00.000Z,6880,26.99,6880,,2,,77WEJ,J,J,17000,90,18200,90,,TR,17107.59,85.693892,507.2,0.641916
6600,LIS,DWC,2019-06-23T00:00:00.000Z,13170,37.8,13170,,1,,77WER,J,J,20000,100,20000,100,,TR,24224.96,93.076766,1956.62,2.614491
6600,LIS,DWC,2021-03-25T00:00:00.000Z,25449.71,61.175485,25719.67,,36,,77WEJ,J,J,17000,90,40000,200,,TR,25038.79,84.774611,8972.04,13.485269
6600,LIS,DWC,2021-05-22T00:00:00.000Z,28518.5,110.849206,28909,,30,,77WER,J,J,20000,100,60000,250,,TR,46846.76,115.029341,29477.5,56.751497
6600,PHX,DWC,2018-01-05T00:00:00.000Z,2086.5,12.299393,2366,,6,,77WEN,J,J,7000,90,10868.28,72.741617,,US,10868.28,72.741617,5468.45,10.23024
6600,PHX,DWC,2018-02-20T00:00:00.000Z,4915.1,53.187787,9635.04,,10,,77WEN,J,J,7000,90,28429.73,95.040299,,US,28429.73,95.040299,18483.61,35.470719
6600,PHX,DWC,2019-05-31T00:00:00.000Z,3915.3,19.164852,4538.5,,14,,77WEN,J,J,10000,90,11199.28,166.27,,US,1199.28,66.269461,691.08,1.263952
6600,DWC,ICN,2018-01-22T00:00:00.000Z,3467.76,20.21518,3955.4,,26,,388L,J,J,15000,60,25836.33,75.962635,,AE,25836.33,75.962635,6087.19,7.228683
6600,DWC,ICN,2019-09-15T00:00:00.000Z,8507.82,36.003463,9271.5,,28,,388H,J,J,11800,50,19719.96,37,,AE,19719.96,66.758503,2151.82,2.346228
6600,DWC,ICN,2020-09-15T00:00:00.000Z,21969.05,121.806095,23819.65,,40,,77WER,J,J,20000,100,48012.17,126.261078,,AE,48012.17,126.261078,27429.6,37.782036
6600,DWC,ICN,2021-02-02T00:00:00.000Z,8785.85,29.913976,9209.3,,22,,77WER,J,J,20000,100,45187.79,119.607784,,AE,45187.79,119.607784,7419.5,10.416168
6600,DWC,ICN,2021-04-09T00:00:00.000Z,10696.64,78.807466,14892.975,,41,,77WEN,J,J,20000,100,45782.15,121.99491,,AE,45782.15,121.99491,24639.75,34.968563
6600,DWC,TRV,2018-01-03T00:00:00.000Z,121,0.7497,125,,1,,77WER,J,J,21000,120,21291.05,88.679521,,AE,21291.05,88.679521,1891.08,2.701078
6600,DWC,TRV,2018-05-08T00:00:00.000Z,635,4.51,852,,1,,77WER,J,J,21000,120,29618.32,102.912096,,AE,29618.32,102.912096,414.56,0.566228
6600,DWC,TRV,2018-07-22T00:00:00.000Z,1548.3,8.189326,1691.5,,4,,77WER,J,J,21000,120,19946.4,80.469461,,AE,19946.4,80.469461,2184.8,3.501796
6600,DWC,TRV,2018-11-15T00:00:00.000Z,117,1,167,,1,,77WEP,J,J,20000,120,20735.9,91.12,,AE,20735.9,91.12,2088.8,2.926946
6600,DWC,TRV,2019-09-01T00:00:00.000Z,45,0.113267,45,,1,,77WEQ,J,J,20000,100,25691.19,90.592216,,AE,25691.19,90.592216,7401.8,11.747305
6600,DWC,TRV,2020-02-26T00:00:00.000Z,1008,5.901159,1008,,2,,77WEP,J,J,20000,100,27314.75,102.142216,,AE,27314.75,102.142216,8136.21,10.875509
6600,DWC,TRV,2020-12-30T00:00:00.000Z,2632.4,7.48891,2649,,6,,77WEP,J,J,20000,100,33771.94,102.033832,,AE,33771.94,102.033832,0,0
6600,DWC,TRV,2021-02-03T00:00:00.000Z,318.2,1.43434,347,,3,,77WER,J,J,20000,100,20000,100,,AE,41113.35,111.175749,20440.35,31.858383
6600,DWC,BOM,2019-05-21T00:00:00.000Z,13060.39,64.33113,13570.29,,39,,77WEJ,J,J,17000,90,18430.56,109.763832,,AE,18430.56,109.763832,22811.04,31.682874
6600,DWC,BOM,2019-09-11T00:00:00.000Z,5903.4,35.828892,6804.2,,23,,77WEJ,J,J,17000,90,17000,90,,AE,25336.02,92.167784,15326.06,23.748862
6600,DWC,BOM,2020-01-07T00:00:00.000Z,9337.7,44.728313,9423.6,,26,,77WEP,J,J,13000,90,15685.55,82.488323,,AE,15685.55,82.488323,2064.73,3.261856
6600,DWC,BOM,2021-04-10T00:00:00.000Z,9164.2,47.429045,10510.5,,20,,77WEJ,J,J,17000,90,12000,70,,AE,13403.1,90.894491,18607.14,31.42
6600,DWC,BOM,2021-07-25T00:00:00.000Z,7437.82,41.929741,7663.5,,22,,77WEJ,J,J,17000,90,17000,90,,AE,9972.24,66.743952,11345.12,21.467784
6600,NBO,DWC,2018-12-06T00:00:00.000Z,24566,91.04,24568,,14,,77WER,J,J,20000,100,542000,12000,,KE,26050.15,106.380719,2223.18,2.294491
6600,NBO,DWC,2019-09-16T00:00:00.000Z,14971,58.09,15163,,13,,77WER,J,J,20000,100,21932.74,93.027545,,KE,21932.74,93.027545,0,0
6600,NBO,DWC,2019-10-30T00:00:00.000Z,34894,128.489333,35337,,22,,77WER,J,J,20000,100,45500,200,,KE,34160.29,115.568862,10080,10.05988
6600,NBO,DWC,2020-09-14T00:00:00.000Z,20190,110.797925,23480.651,,10,,77WER,J,J,20000,100,50023.43,128.982036,,KE,50023.43,128.982036,26800,32.095808
6600,NBO,DWC,2020-11-28T00:00:00.000Z,28550,111.465001,29101,,21,,77WER,J,J,20000,100,43263.95,128.198144,,KE,43263.95,128.198144,16066.29,11.41491
6600,DME,DWC,2018-01-01T00:00:00.000Z,568,3.1603,568,,10,,77LU,J,J,15000,60,15000,60,,SA,28407.57,78.467485,13445.49,19.673593
6600,DME,DWC,2018-01-04T00:00:00.000Z,4113,20.301301,4408,,16,,77WEP,J,J,20000,120,20000,120,,SA,12499.57,94.004311,101.76,0.130299
6600,DME,DWC,2019-02-19T00:00:00.000Z,5346.7,21.281,5347,,13,,77WEP,J,J,20000,100,20000,100,,SA,34468.69,111.415569,14089.8,18.262275
6600,DME,DWC,2020-02-27T00:00:00.000Z,2522,10.8562,2522,,14,,77WEN,J,J,20000,100,20000,100,,SA,23648.59,97.463772,1106.49,1.356228
6600,DME,DWC,2021-06-13T00:00:00.000Z,298,1.372649,316,,4,,77WEN,J,J,20000,100,20000,100,,SA,30053.71,97.676647,7440.8,10.543713
6600,DWC,BAH,2020-09-21T00:00:00.000Z,74732.43,423.155253,97353.6,,124,,77XF,F,F,102500,550,95000,450,,AE,,,,
6600,DWC,BAH,2020-12-29T00:00:00.000Z,68442.92,349.81026,81273.5,,91,,77XF,F,F,102500,550,102500,550,,AE,,,,
6600,AKL,SIN,2021-06-29T00:00:00.000Z,24664,99.7917,25353.5,,15,,,,,,,,,,,,,,
6600,MEX,DWC,2020-10-29T00:00:00.000Z,6827.6,35.625639,6901,,15,,77WEJ,J,H,17000,90,17000,90,,KW,17000,65,0,0
6600,MEX,DWC,2021-06-10T00:00:00.000Z,5109.9,26.182159,5112.5,,13,,77WE,J,H,40000,220,40000,220,,KW,17000,65,0,0
6600,MUC,DWC,2018-12-01T00:00:00.000Z,11545,66.017184,12627,,13,,388R,J,J,11000,70,14000,85,,GB,34325.22,95.944012,13280.74,15.333772
6600,LIS,DWC,2018-01-22T00:00:00.000Z,1368,4.696664,1381,,3,,77WEJ,J,J,17000,90,16513.71,83.299401,,TR,16513.71,83.299401,306.84,0.40024
6600,LIS,DWC,2018-02-11T00:00:00.000Z,7334,48.036,10632,,2,,77WER,J,J,21000,120,26906.54,101.994671,,TR,26906.54,101.994671,6386.31,8.061737
6600,LIS,DWC,2019-12-24T00:00:00.000Z,8441,38.776333,8988,,8,,77WER,J,J,20000,100,20000,100,,TR,34867.89,107.714491,13214.72,17.812695
6600,PHX,DWC,2018-06-21T00:00:00.000Z,7819.5,38.300092,8844.5,,15,,77WEN,J,J,10000,90,18748.29,164.46,,US,2748.29,64.45509,2832,5.461078
6600,PHX,DWC,2018-10-24T00:00:00.000Z,3796.75,23.43265,4538.5,,16,,77WEN,J,J,10000,90,28078.68,96.155449,,US,28078.68,96.155449,18482.84,34.987066
6600,PHX,DWC,2018-12-30T00:00:00.000Z,4610.7,26.665867,6146.9,,15,,77WEN,J,J,10000,90,11298.25,72.373653,,US,11298.25,72.373653,6091.8,11.567665
6600,PHX,DWC,2019-12-16T00:00:00.000Z,3117.9,29.426023,5089.3,,7,,77WEN,J,J,10000,90,5125.46,55.794012,,US,5125.46,55.794012,1941.76,3.962635
6600,PHX,DWC,2021-03-20T00:00:00.000Z,7790.15,58.161778,10379.655,,14,,77LJ,J,J,13000,60,24208.68,120,,US,24208.68,58.618263,15175.23,30.031317
6600,PHX,DWC,2021-06-12T00:00:00.000Z,5262.9,38.356004,7187.976,,9,,77LJ,J,J,13000,60,20000,200,,US,12794.74,36.213174,3946.8,7.82515
6600,DWC,ICN,2018-10-10T00:00:00.000Z,9810.58,58.94624,11516.3,,26,,388L,J,J,15000,60,19803.95,68,,AE,19803.95,81.922695,991.3,1.145509
6600,DWC,ICN,2019-01-26T00:00:00.000Z,9935.91,39.441615,10467,,40,,388H,J,J,11800,50,18653.45,36,,AE,18653.45,58.262156,3421.08,4.198084
6600,DWC,ICN,2020-01-06T00:00:00.000Z,10726.15,47.979445,11511.1,,32,,388R,J,J,15000,60,33271.7,65,,AE,33271.7,93.476407,12677.14,15.072695
6600,DWC,ICN,2021-03-26T00:00:00.000Z,13675.9,67.900074,16474.5,,54,,77WER,J,J,20000,100,45789.28,120.935808,,AE,45789.28,120.935808,8479.08,11.970539
6600,DWC,TRV,2018-09-18T00:00:00.000Z,411,1.674265,418,,3,,77WER,J,J,21000,120,39084.05,109.844611,,AE,39084.05,109.844611,20686.05,33.329641
6600,DWC,TRV,2019-03-29T00:00:00.000Z,804,3.573825,826,,4,,77WER,J,J,20000,100,20594.35,80.421257,,AE,20594.35,80.421257,2296.35,3.690719
6600,DWC,TRV,2019-04-01T00:00:00.000Z,233.1,1.281065,251.5,,3,,77WEN,J,J,20000,100,26040.65,96.315269,,AE,26040.65,96.315269,733.11,1.036587
6600,DWC,TRV,2019-10-05T00:00:00.000Z,1276,12.942,2100,,3,,77WER,J,J,20000,100,36439.81,108.477904,,AE,36439.81,108.477904,16884.21,24.935389
6600,DWC,TRV,2020-10-09T00:00:00.000Z,4256.3,27.802838,4970,,23,,77WEJ,J,J,17000,90,36244.28,97.904132,,AE,36244.28,97.904132,447.24,0.761916
6600,DWC,BOM,2018-09-26T00:00:00.000Z,13575.84,63.06551,13830.2,,26,,77WEJ,J,J,3000,30,17000,90,,AE,7410.82,79.765389,7453.38,11.577126
6600,DWC,BOM,2018-10-31T00:00:00.000Z,6983,35.10671,7339,,24,,77WEJ,J,J,3000,30,9779,73.11,,AE,779.2,73.108982,0,0
6600,DWC,BOM,2020-11-11T00:00:00.000Z,8968.2,38.48809,9707,,30,,77WEJ,J,J,10000,60,10000,60,,AE,35813.79,105.141617,25306.05,40.874551
6600,DWC,BOM,2021-04-17T00:00:00.000Z,9827.8,45.239188,11029,,28,,77WEJ,J,J,17000,90,12000,90,,AE,27522.23,116.988563,32827.21,53.336587
6600,NBO,DWC,2018-02-01T00:00:00.000Z,19837,102,20222,,12,,77WER,J,J,21000,120,35500,200,,KE,39694.6,118.738383,16661.71,18.812635
6600,NBO,DWC,2018-05-16T00:00:00.000Z,13025,52.96,13360.5,,12,,77LU,J,J,15000,60,542000,1200,,KE,23807.77,80.828383,7464.38,7.810659
6600,NBO,DWC,2018-12-11T00:00:00.000Z,28015.5,128.601,28362.5,,19,,77WER,J,J,20000,100,32500,200,,KE,34791.12,115.132455,11254.32,11.822275
6600,NBO,DWC,2020-01-29T00:00:00.000Z,9170,48.2221,9530.5,,9,,77WER,J,J,20000,100,30457.38,108.057006,,KE,30457.38,108.057006,8028.72,9.273772
6600,NBO,DWC,2020-09-27T00:00:00.000Z,15743.5,67.540866,15863.5,,9,,77WER,J,J,20000,100,51968.32,131.815449,,KE,51968.32,131.815449,25560.38,24.193892
6600,NBO,DWC,2020-12-28T00:00:00.000Z,20953,98.101,21928.5,,16,,77WER,J,J,20000,100,41949.6,200,,KE,41949.6,121.434731,17045.6,17.758084
6600,NBO,DWC,2021-01-02T00:00:00.000Z,30461,75.8,30755.5,,19,,77WER,J,J,20000,100,37274.25,114.285509,,KE,37274.25,114.285509,12609.28,14.187305
6600,NBO,DWC,2021-01-03T00:00:00.000Z,8224,39.2393,8315,,9,,77WER,J,J,20000,100,44999.94,118.849102,,KE,44999.94,118.849102,22437.4,31.361677
6600,DME,DWC,2018-05-23T00:00:00.000Z,3144.9,15.845489,3262.5,,14,,77WER,J,J,21000,120,21000,120,,SA,33263.63,104.977246,12524.4,17.511377
6600,DME,DWC,2018-06-06T00:00:00.000Z,6188,21.46083,6280,,19,,77WEP,J,J,20000,120,20000,120,,SA,19005.13,88.171856,0,0
6600,ADD,DWC,2019-12-07T00:00:00.000Z,9940,61.776,12932.61,,4,,77LJ,J,J,13000,60,9940,61.78,,EG,14690.32,63.217485,0,0
6600,DWC,AKL,2020-08-10T00:00:00.000Z,21680.18,141.316415,24760.41,,17,,77WEP,J,H,20000,100,30000,134,,AE,17000,65,0,0
6600,KWI,DWC,2020-07-29T00:00:00.000Z,9555.8,47.794678,9691,,17,,77WER,J,H,20000,100,30000,150,,JO,17000,65,0,0
6600,KWI,DWC,2020-10-13T00:00:00.000Z,9182,41.048832,9182,,1,,77WER,J,H,20000,100,30000,150,,JO,17000,65,0,0
