CNTRY_MCY_ID,CNTRY_OWNER_CARR_CODE,CNTRY_CNTRY_CODE,CNTRY_COMMNTY_CODE,CNTRY_RGN_ID,CNTRY_INACTIVE,CNTRY_DTL_ID,CNTRY_CREATED_DATE,CNTRY_CREATED_BY,CNTRY_MODIFIED_DATE,CNTRY_MODIFIED_BY,CNTRY_ISO_CNTRY_CODE,CNTRY_GST_APPL_IND,CNTRY_TAX_ID_LENGTH,CNTRY_CMRCL_RGN,CTY_CCY_ID,CTY_OWNR_CARR_CODE,CTY_CTY_CODE,CTY_CTY_NAME,CTY_MTY_ID,CTY_CITY_TYP,CTY_OFFLN_CTY_IND,CTY_REPORTING_CITY,CTY_SALES_LEVEL,CTY_ADRS_ID
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,23562,EK,YSI,SANS SOUCI,48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,17103,EK,YNH,"HUDSON HOPE, B.C., CANADA",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,25025,EK,YYT,"ST. JOHN'S, NEWFNDLND, CA",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,28197,EK,YPZ,"BURNS LAKE, B.C., CANADA",48,,N,,,
301,EK,MY,,76,N,1480722,2005-10-18T09:58:04.000,S140475,2006-04-20T12:18:30.000,SYS_TEMP,,,,FEA,18624,EK,KTE,"KERTEH, MALAYSIA",48,,N,,,
481,EK,TD,,70,N,1480865,,,2006-04-20T12:44:58.000,SYS_TEMP,,,,,21281,EK,NDJ,"N'DJAMENA, CHAD",48,,N,,,
333,EK,CO,,68,N,1480663,2005-10-20T09:03:29.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,,14880,EK,AXM,"ARMENIA, COLOMBIA",48,,N,,,
471,EK,SL,,70,N,1480800,,,2006-04-20T12:33:28.000,SYS_TEMP,,,,,16204,EK,FNA,FREETOWN,48,,N,,,
283,EK,GB,,71,N,1480684,2005-10-18T09:53:24.000,S140475,2006-04-20T12:08:53.000,SYS_TEMP,,,,EUR,18932,EK,LKZ,"LAKENHEATH AFB, ENGLAND U",48,,N,,,
288,EK,IE,,71,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,EUR,28526,EK,CLB,"CASTLEBAR, IRELAND",48,,N,,,
290,EK,IT,,73,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,EUR,24253,EK,TAR,"TARANTO, ITALY",48,,N,,,
290,EK,IT,,73,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,EUR,25681,EK,QTV,"TREVISO, ITALY",48,,N,,,
495,EK,VC,,68,N,1480887,,,2006-04-20T12:48:54.000,SYS_TEMP,,,,,25543,EK,UNI,UNION ISLAND,48,,N,,,
305,EK,PH,,76,N,1480762,2005-10-18T10:01:07.000,S140475,2006-04-20T12:26:54.000,SYS_TEMP,,,,WSE,25638,EK,TUG,"TUGUEGARAO, PHILIPPINES",48,,N,,,
298,EK,LY,,70,N,1480704,2005-10-18T09:56:41.000,S140475,2006-04-20T12:14:45.000,SYS_TEMP,,,,,29339,EK,QKO,KHOMS,48,,Y,TIP,,
289,EK,IN,,76,N,18382721767,2005-10-18T09:54:39.000,S140475,2018-06-26T17:07:15.291,S409211,IND,Y,15,WSE,18343,EK,JGA,"JAMNAGAR, INDIA",48,,N,,,
393,EK,GA,,70,N,1480684,,,2006-04-20T12:08:53.000,SYS_TEMP,,,,,19816,EK,MYB,"MAYOUMBA, GABON",48,,N,,,
436,EK,MM,,76,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,WSE,19960,EK,MWQ,"MAGWE, BURMA",48,,N,,,
470,EK,SK,,71,N,1480800,,,2006-04-20T12:33:28.000,SYS_TEMP,,,,,18028,EK,LUE,"LUCENEC, SLOVAKIA",48,,N,,,
445,EK,MX,,68,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,AMR,27261,EK,CVJ,"CUERNAVACA, MEXICO",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,18189,EK,XNZ,"INGLEWOOD, CALIFORNIA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,18430,EK,KBK,"KLAG BAY, ALASKA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,21248,EK,ULM,"NEW ULM, MINNESOTA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,17051,EK,PSP,PALM SPRINGS,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,26990,EK,WHT,"WHARTON, TEXAS",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,20569,EK,OXD,"MIAMI UNIV., OXFORD, OHIO",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,15540,EK,DXR,"DANBURY, CONNECTICUT",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,29931,EK,HKA,BLYTHEVILLE,48,,Y,HOU,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,20552,EK,WMK,"MEYERS CHUCK, ALASKA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,26862,EK,NID,CHINA LAKE,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,19052,EK,FLV,LEAVENWORTH,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,21148,EK,EFK,NEWPORT ST.,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,28900,EK,MOX,"MORRIS (MUNI.), MINNESOTA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,20934,EK,MVN,MT VERNON,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,19835,EK,MCK,MC COOK,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,26450,EK,CLF,CLEAR,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,27971,EK,CLD,CARLSBAD,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,20692,EK,MEV,"MINDEN, NEVADA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,21932,EK,PUB,PUEBLO  COLO,48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,26691,EK,CUQ,"COEN, AUSTRALIA",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,28317,EK,BME,BROOME,48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,17232,EK,HIH,"HOOK I., QNSLND, AUSTRALI",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,26464,EK,CMQ,"CLERMONT, AUSTRALIA",48,,N,,,
456,EK,PE,,68,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,28735,EK,ICD,"ICA, PERU",48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,26728,EK,GUR,"ALOTAU, PAPUA NEW GUINEA",48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,17880,EK,GLP,GULGUBIP,48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,19590,EK,MAS,"MANUS ISL., PAPUA NEW GUI",48,,N,,,
278,EK,DE,,71,N,1480666,2005-10-18T09:52:23.000,S140475,2006-04-20T11:57:32.000,SYS_TEMP,,,,EUR,26685,EK,CSO,MAGDEBURG,48,,N,,,
278,EK,DE,,71,N,1480666,2005-10-18T09:52:23.000,S140475,2006-04-20T11:57:32.000,SYS_TEMP,,,,EUR,29971,EK,QCA,KARLSRUHE_FORCHHEIM,48,,Y,JED,,
287,EK,ID,,76,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,19781,EK,TKG,"BANDAR LAMPUNG, INDONESIA",48,,N,,,
287,EK,ID,,76,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,30922,EK,TXE,Takengon,48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,30825,EK,PXX,"PORTO AFONSO, BRAZIL",48,,N,,,
325,EK,TR,,72,N,1480865,2005-10-18T11:51:59.000,S140475,2006-04-20T12:44:58.000,SYS_TEMP,,,,EUR,16164,EK,EZS,"ELAZIG, TURKEY",48,,N,,,
406,EK,GY,,68,N,18682017504,,,2018-07-22T11:50:00.512,BERNASCHINA2,GUY,N,,AMR,20101,EK,BMJ,"BARAMITA, GUYANA",48,,N,,,
496,EK,VE,,68,N,1480887,,,2006-04-20T12:48:54.000,SYS_TEMP,,,,,23834,EK,SVV,"SAN SALVADOR DE PAUL, VEN",48,,N,,,
369,EK,CI,,70,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AFR,20046,EK,MJC,"MAN, IVORY COAST",48,,N,,,
276,EK,CN,,76,N,1480663,2005-10-18T09:52:23.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,FEA,30691,EK,JMJ,Lancang,48,,N,,,
307,EK,PT,,73,N,1480762,2005-10-18T10:01:07.000,S140475,2006-04-20T12:26:54.000,SYS_TEMP,,,,EUR,22095,EK,SMA,SANTA MARIA,48,,N,,,
319,EK,ZA,,70,N,1480902,2005-10-18T10:01:41.000,S140475,2006-04-20T12:52:03.000,SYS_TEMP,,,,AFR,17278,EK,HLW,HLUHLUWE,48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,18087,EK,YYL,"LYNN LAKE, MANITOBA, CANA",48,,N,,,
301,EK,MY,,76,N,1480722,2005-10-18T09:58:04.000,S140475,2006-04-20T12:18:30.000,SYS_TEMP,,,,FEA,22358,EK,PEN,PENANG,48,,N,,,
411,EK,IL,,70,N,1480689,,,2006-04-20T12:11:40.000,SYS_TEMP,,,,,30958,EK,VTM,Nevatim,48,,N,,,
659,EK,BQ,,68,N,8181781868,2015-02-05T17:24:33.431,ANAND,,,,,,,25016,EK,EUX,ST. EUSTATIUS,48,,N,,,
481,EK,TD,,70,N,1480865,,,2006-04-20T12:44:58.000,SYS_TEMP,,,,,15479,EK,ATV,"ATI, CHAD",48,,N,,,
333,EK,CO,,68,N,1480663,2005-10-20T09:03:29.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,,22709,EK,PLT,"PLATO, COLOMBIA",48,,N,,,
333,EK,CO,,68,N,1480663,2005-10-20T09:03:29.000,S140475,2006-04-20T11:56:21.000,SYS_TEMP,,,,,28546,EK,CAQ,CAUCASIA,48,,N,,,
337,EK,IQ,,69,N,1480689,2005-10-20T09:37:24.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,MEG,30985,EK,XNH,Nasiriyah,48,,N,,,
283,EK,GB,,71,N,1480684,2005-10-18T09:53:24.000,S140475,2006-04-20T12:08:53.000,SYS_TEMP,,,,EUR,27388,EK,CVT,"COVENTRY, ENGLAND, (U.K.)",48,,N,,,
334,EK,SE,,71,N,1480800,2005-10-20T09:05:41.000,S140475,2006-04-20T12:33:28.000,SYS_TEMP,,,,EUR,18861,EK,JLD,"LANDSKRONA, SWEDEN",48,,N,,,
334,EK,SE,,71,N,1480800,2005-10-20T09:05:41.000,S140475,2006-04-20T12:33:28.000,SYS_TEMP,,,,EUR,21546,EK,OSD,"OSTERSUND, SWEDEN",48,,N,,,
400,EK,GN,,70,N,1480684,,,2006-04-20T12:08:53.000,SYS_TEMP,,,,AFR,17591,EK,FAA,"FARANAH, GUINEA",48,,N,,,
329,EK,BE,,71,N,1480660,2005-10-20T09:01:16.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,EUR,21545,EK,OST,OSTEND,48,,N,,,
422,EK,KZ,,76,N,1480702,,,2006-04-20T12:13:38.000,SYS_TEMP,,,,,18472,EK,KOV,"KOKCHETAV, KAZAKHSTAN",48,,N,,,
305,EK,PH,,76,N,1480762,2005-10-18T10:01:07.000,S140475,2006-04-20T12:26:54.000,SYS_TEMP,,,,WSE,30596,EK,EUQ,Antique,48,,N,,,
505,EK,ZM,,70,N,1480902,,,2006-04-20T12:52:03.000,SYS_TEMP,,,,AFR,27948,EK,BBZ,"ZAMBEZI, ZAMBIA",48,,N,,,
372,EK,CR,,68,N,18681992891,,,2018-07-22T11:46:51.100,BERNASCHINA2,CRI,N,,AMR,16578,EK,GLF,"GOLFITO, COSTA RICA",48,,N,,,
310,EK,RU,,73,N,1480790,2005-10-18T10:01:07.000,S140475,2006-04-20T12:29:04.000,SYS_TEMP,,,,EUR,20071,EK,GDX,MAGADAN,48,,N,,,
310,EK,RU,,73,N,1480790,2005-10-18T10:01:07.000,S140475,2006-04-20T12:29:04.000,SYS_TEMP,,,,EUR,30961,EK,VYI,Vilyuysk,48,,N,,,
457,EK,PF,,76,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,25967,EK,BOB,"BORA BORA, FRENCH POLYNES",48,,N,,,
312,EK,SD,,69,N,1480800,2005-10-18T10:01:07.000,S140475,2006-04-20T12:33:28.000,SYS_TEMP,,,,AFR,30703,EK,KDX,Kadugli,48,,N,,,
312,EK,SD,,69,N,1480800,2005-10-18T10:01:07.000,S140475,2006-04-20T12:33:28.000,SYS_TEMP,,,,AFR,15764,EK,NUD,"EN NAHUD, SUDAN",48,,N,,,
284,EK,FR,,71,N,1480679,2005-10-18T09:53:24.000,S140475,2006-04-20T12:03:43.000,SYS_TEMP,,,,EUR,25888,EK,VAF,"VALENCE, FRANCE",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,24799,EK,STK,"STERLING, COLORADO",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,20554,EK,MIA,MIAMI,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,15949,EK,NHX,FOLEY OLF OSN,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,21206,EK,EWB,NEW BEDFORD-FALL RIVER,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,26448,EK,CAO,CLAYTON MUNI ARPK TEXAS,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,23295,EK,RKH,"ROCK HILL, SOUTH CAROLINA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,16244,EK,FBR,"FORT BRIDGER, WYOMING",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,26166,EK,WFL,WEST FORELAND,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,18950,EK,LAA,LAMAR,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,23153,EK,RED,"REEDSVILLE, PENNSYLVANIA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,23875,EK,JBK,BERKELEY,48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,18651,EK,KTR,"KATHERINE, AUSTRALIA",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,15043,EK,DRR,"DURRIE, QLD., AUSTRALIA",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,19722,EK,MXD,"MARION DOWNS, QLD., AUSTR",48,,N,,,
458,EK,PG,,74,N,1480762,,,2006-04-20T12:26:54.000,SYS_TEMP,,,,,19616,EK,MWG,"MARAWAKA, PAPUA NEW GUINE",48,,N,,,
474,EK,SO,,70,N,1480800,,,2006-04-20T12:33:28.000,SYS_TEMP,,,,,18903,EK,LKR,LAS KHOREH,48,,N,,,
418,EK,KM,,70,N,1480702,,,2006-04-20T12:13:38.000,SYS_TEMP,,,,,15333,EK,AJN,"ANJOUAN, COMOROS ISLANDS",48,,N,,,
278,EK,DE,,71,N,1480666,2005-10-18T09:52:23.000,S140475,2006-04-20T11:57:32.000,SYS_TEMP,,,,EUR,16936,EK,HDB,"HEIDELBERG (AAF), GERMANY",48,,N,,,
287,EK,ID,,76,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,18073,EK,LUW,"LUWUK, INDONESIA",48,,N,,,
287,EK,ID,,76,N,1480689,2005-10-18T09:54:39.000,S140475,2006-04-20T12:11:40.000,SYS_TEMP,,,,WSE,19549,EK,MKQ,"MERAUKE, INDONESIA",48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,27984,EK,CLN,"CAROLINA, BRAZIL",48,,N,,,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,14789,EK,RIO,RIO DE JANEIRO,48,,N,,LOW,
330,EK,BR,,68,N,1480660,2005-10-20T09:01:21.000,S140475,2006-04-20T11:47:59.000,SYS_TEMP,,,,AMR,16140,EK,PGG,"FAGUNDES, BRAZIL",48,,N,,,
413,EK,IS,,73,N,1480689,,,2006-04-20T12:11:40.000,SYS_TEMP,,,,,19374,EK,BJD,"BAKKAFJORDUR, ICELAND",48,,N,,,
316,EK,TZ,,70,N,1480865,2005-10-18T10:01:07.000,S140475,2006-04-20T12:44:58.000,SYS_TEMP,,,,AFR,17999,EK,LDI,"LINDI, TANZANIA",48,,N,,,
407,EK,HN,,68,N,18682017504,,,2018-07-22T11:50:23.319,BERNASCHINA2,HND,N,,AMR,17986,EK,LMH,"LIMON, HONDURAS",48,,N,,,
446,EK,MZ,,70,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,,23570,EK,NTC,SANTA CAROLINA,48,,N,,,
319,EK,ZA,,70,N,1480902,2005-10-18T10:01:41.000,S140475,2006-04-20T12:52:03.000,SYS_TEMP,,,,AFR,19199,EK,LCD,"LOUIS TRICHARDT, SOUTH AF",48,,N,,,
368,EK,CG,,70,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,,20000,EK,MKJ,"MAKOUA, CONGO REPUBLIC",48,,N,,,
368,EK,CG,,70,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,,19084,EK,LKC,LEKANA,48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,19679,EK,ZMT,"MASSET, BR. COLUMBIA, CAN",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,26502,EK,YCY,"CLYDE RIVER, N.W.T., CANA",48,,N,,,
364,EK,CA,,68,N,1480663,,,2006-04-20T11:56:21.000,SYS_TEMP,,,,AMR,21652,EK,YNI,NITCHEQUON,48,,N,,,
334,EK,SE,,71,N,1480800,2005-10-20T09:05:41.000,S140475,2006-04-20T12:33:28.000,SYS_TEMP,,,,EUR,16422,EK,TYF,"FRYKLANDA, SWEDEN",48,,N,,,
507,EK,ZW,,70,N,1480902,,,2006-04-20T12:52:03.000,SYS_TEMP,,,,AFR,17065,EK,WKI,"HWANGE, ZIMBABWE",48,,N,,,
505,EK,ZM,,70,N,1480902,,,2006-04-20T12:52:03.000,SYS_TEMP,,,,AFR,20882,EK,MNR,"MONGU, ZAMBIA",48,,N,,,
310,EK,RU,,73,N,1480790,2005-10-18T10:01:07.000,S140475,2006-04-20T12:29:04.000,SYS_TEMP,,,,EUR,21952,EK,SLY,SALEKHARD ,48,,N,,,
310,EK,RU,,73,N,1480790,2005-10-18T10:01:07.000,S140475,2006-04-20T12:29:04.000,SYS_TEMP,,,,EUR,20080,EK,MQF,MAGNITOGORSK,48,,N,,,
445,EK,MX,,68,N,1480722,,,2006-04-20T12:18:30.000,SYS_TEMP,,,,AMR,25772,EK,TGZ,"TUXTLA GUTIERREZ, MEXICO",48,,N,,,
284,EK,FR,,71,N,1480679,2005-10-18T09:53:24.000,S140475,2006-04-20T12:03:43.000,SYS_TEMP,,,,EUR,27094,EK,AJA,"AJACCIO, CORSICA, FRANCE",48,,N,,,
358,EK,BO,,68,N,18681952182,,,2018-07-22T11:42:25.191,BERNASCHINA2,BOL,N,,AMR,22928,EK,ORU,"ORURO, BOLIVIA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,27413,EK,CIV,"CRAIG CAMPBELL, ALASKA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,26751,EK,LTS,ALTUS ,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,15785,EK,AEX,ALEXANDRIA,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,22340,EK,PDB,"PEDRO BAY, ALASKA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,15734,EK,HTH,"HAWTHORNE, NEVADA",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,14777,EK,PHX,PHOENIX,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,20235,EK,KWK,KWIGILLINGOK SPB,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,16940,EK,HEE,"HELENA, ARKANSAS",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,15689,EK,RVR,GREEN RIVER,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,24449,EK,SUC,SCHLOREDT SOUTH DAKOTA,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,21315,EK,QBW,BATEMANS BAY,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,16230,EK,FRR,FRONT ROYAL-WARREN CTY VA,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,15001,EK,DTA,DELTA,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,28943,EK,BVO,BARTLESVILLE,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,22337,EK,PEQ,"PECOS, TEXAS",48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,17625,EK,FYM,FAYETTEVILLE (MUNI.) TENN,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,23277,EK,RSV,Robinson,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,17683,EK,OKZ,Sandersville,48,,N,,,
317,EK,US,,68,N,1480883,2005-10-18T10:01:07.000,S140475,2006-04-20T12:47:29.000,SYS_TEMP,,,,AMR,16854,EK,GUF,"GULF SHORES, ALABAMA",48,,N,,,
416,EK,KH,,76,N,1480702,,,2006-04-20T12:13:38.000,SYS_TEMP,,,,FEA,22533,EK,PNH,"PHNOM PENH, DEM. KAMPUCHE",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,18802,EK,KUG,"KUBIN I., QUEENSLAND AUST",48,,N,,,
273,EK,AU,,74,N,1480657,2005-10-18T09:50:16.000,S140475,2006-04-20T11:41:31.000,SYS_TEMP,,,,FEA,17846,EK,KPS,"KEMPSEY, AUSTRALIA",48,,N,,,
