,Unnamed: 0,SCH_DEP_DATE,BKD_WT_sum,BKD_VOL_sum,CHG_WT_BU_sum,AC_CGO_WT_BU,AC_CGO_VOL_BU,CMRCL_CGO_WT_BU,CMRCL_CGO_VOL_BU,NOOP_CAN_IND,EST_CGO_PLOD_WT_BU,EST_CGO_PLOD_VOL_BU,ORG_AIRPORT_CODE,ORG_AIRPORT_NAME,ORG_CNTRY_NAME,ORG_REGION_NAME,DST_AIRPORT_CODE,DST_AIRPORT_NAME,DST_CNTRY_NAME,DST_REGION_NAME,org_hday_flg,dst_hday_flg,EST_CHG_WT,SCH_DEP_DAY,SCH_DEP_MONTH,SCH_DEP_YEAR,Flight_No,ISO_CODE,org,dst,INHOUSE_AC_TYP,OPN_MODE,SVC_TYP,CHG_WT_BU_PREDICT
5146,5146,2021-01-20,8354.3,40.248277,8593.5,10000.0,60.0,17000.0,90.0,0.0,22603.28,104.660359,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,1,0,23547.939283120737,20,1,2021,1,2,6,4,14,3,5,
4039,4039,2019-12-04,17787.0,47.0012,18112.5,20000.0,100.0,32500.0,200.0,0.0,27670.16,111.914551,NBO,Jomo Kenyatta Intl,KENYA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,28247.78503167473,4,12,2019,1,9,13,5,18,3,5,
6607,6607,2021-06-08,8559.96,42.578828,8712.993,17000.0,90.0,17000.0,90.0,0.0,12264.62,77.998563,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,0,12777.195481830438,8,6,2021,1,2,6,4,14,3,5,
1554,1554,2019-06-28,8586.4,49.699153,9508.3,15000.0,60.0,22122.75,61.0,0.0,22122.75,85.687126,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,0,0,24836.154603738352,28,6,2019,1,2,6,10,4,3,5,
8072,8072,2020-11-19,30054.0,98.266618,30255.0,20000.0,100.0,50327.0,999.0,0.0,50327.0,128.143713,NBO,Jomo Kenyatta Intl,KENYA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,51377.59511651159,19,11,2020,1,9,13,5,18,3,5,
2984,2984,2019-01-31,3452.0,15.424,3452.0,20000.0,100.0,20000.0,100.0,0.0,21381.56,91.49521,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",1,0,21889.413772107226,31,1,2019,1,14,4,5,16,3,5,
6954,6954,2019-11-07,7767.5,22.867765,7836.0,8000.0,40.0,8000.0,40.0,0.0,27698.06,74.570958,MUC,International,GERMANY,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,1,31430.588915312608,7,11,2019,1,6,12,5,3,3,5,
8343,8343,2021-03-13,10123.92,47.628034,10636.5,13000.0,60.0,19459.24,80.0,0.0,19459.24,47.469701,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,24636.894292494388,13,3,2021,1,17,15,5,11,3,5,
2859,2859,2018-08-12,8293.5,60.175,10834.2,17000.0,90.0,17000.0,90.0,0.0,15991.74,82.873533,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,16940.99375112136,12,8,2018,1,16,9,5,14,3,5,
1677,1677,2019-02-18,26078.5,91.47828,26347.5,20000.0,100.0,38500.0,200.0,0.0,34721.09,112.800359,NBO,Jomo Kenyatta Intl,KENYA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,35445.90585617977,18,2,2019,1,9,13,5,18,3,5,
2865,2865,2019-01-12,6782.1,38.291138,7544.0,10000.0,90.0,14489.29,162.17,0.0,4489.29,62.170299,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,5683.786374922768,12,1,2019,1,17,15,5,15,3,5,
2970,2970,2018-08-13,1204.0,9.351368,1891.5,13050.0,60.0,15312.28,51.86994,0.0,15312.28,51.86994,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,0,0,17349.556983373965,13,8,2018,1,2,6,16,11,3,5,
8158,8158,2021-05-23,1020.0,6.098125,1020.0,17000.0,90.0,17000.0,90.0,0.0,17000.0,65.0,MEX,Benito Juarez Intl,MEXICO,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,17426.859792857485,23,5,2021,1,10,10,5,14,3,4,
2296,2296,2021-01-31,16959.5,78.794436,17860.5,10000.0,60.0,17000.0,90.0,0.0,15605.82,85.848383,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,0,16258.034312865711,31,1,2021,1,2,6,4,14,3,5,
6260,6260,2021-01-02,3799.5,12.80638,3800.5,45000.0,250.0,45000.0,250.0,0.0,17000.0,65.0,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",HAN,Noi Bai Intl,VIETNAM,FAR EAST,1,0,17736.660114433766,2,1,2021,1,2,6,7,19,3,4,
296,296,2020-09-12,7086.93,36.633798,7171.0,10000.0,60.0,10000.0,60.0,0.0,19624.97,99.559281,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,1,20445.15672031077,12,9,2020,1,2,6,4,14,3,5,
7545,7545,2018-01-29,5142.0,27.37696,5648.0,20000.0,120.0,20000.0,120.0,0.0,34190.78,106.470898,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",1,0,35002.87774189947,29,1,2018,1,14,4,5,16,3,5,
57,57,2018-06-26,17736.2,61.865339,17948.3,17000.0,90.0,22000.0,120.0,0.0,17328.33,88.537485,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,18356.922401650405,26,6,2018,1,16,9,5,14,3,5,
5852,5852,2018-01-15,5304.0,26.001392,5304.0,20000.0,120.0,20000.0,120.0,0.0,20489.3,87.23024,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",1,0,20975.960856029047,15,1,2018,1,14,4,5,16,3,5,
3322,3322,2020-02-21,6241.46,56.62809,10081.5,10000.0,90.0,29616.07,90.997844,0.0,29616.07,90.997844,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,37496.22215200153,21,2,2020,1,17,15,5,15,3,5,
6907,6907,2021-02-01,16945.5,76.664692,17105.5,45000.0,250.0,45000.0,250.0,0.0,17000.0,65.0,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",HAN,Noi Bai Intl,VIETNAM,FAR EAST,0,0,17736.660114433766,1,2,2021,1,2,6,7,19,3,4,
5333,5333,2020-07-28,18647.5,101.455273,20359.5,102500.0,550.0,102500.0,550.0,0.0,0.0,0.0,AKL,International,NEW ZEALAND,ANZ,SIN,Changi,SINGAPORE,FAR EAST,0,1,0.0,28,7,2020,1,3,2,14,20,2,2,
7303,7303,2018-08-22,1113.0,7.916628,1322.0,20000.0,120.0,20000.0,120.0,0.0,29550.72,103.71006,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",1,1,30252.607262691978,22,8,2018,1,14,4,5,16,3,5,
5350,5350,2018-04-04,5060.56,28.04477,7149.72,7000.0,90.0,19877.89,83.91976,0.0,19877.89,83.91976,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,25166.937387474085,4,4,2018,1,17,15,5,15,3,5,
2840,2840,2020-02-02,26652.0,112.712,27099.0,20000.0,100.0,48500.0,200.0,0.0,24674.05,107.40988,NBO,Jomo Kenyatta Intl,KENYA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,25189.130104805827,2,2,2020,1,9,13,5,16,3,5,
6107,6107,2021-02-07,13910.28,41.710269,14193.0,20000.0,100.0,41949.27,113.455868,0.0,41949.27,113.455868,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,0,0,47094.4414791996,7,2,2021,1,2,6,10,18,3,5,
295,295,2019-07-27,13161.19,62.873766,13631.64,17000.0,90.0,7995.27,70.989641,0.0,7995.27,70.989641,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,0,8329.416461334671,27,7,2019,1,2,6,4,14,3,5,
2995,2995,2019-12-12,23283.0,91.490398,23984.4,20000.0,100.0,26000.0,100.0,0.0,24605.19,93.475928,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,26065.729560082505,12,12,2019,1,16,9,5,18,3,5,
3133,3133,2019-10-18,18394.6,65.586311,19615.6,20000.0,100.0,20000.0,100.0,0.0,22588.62,91.066168,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,1,23929.457974332683,18,10,2019,1,16,9,5,18,3,5,
648,648,2021-07-08,28228.2,112.820294,30019.773,20000.0,100.0,45000.0,300.0,0.0,41058.89,111.608144,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,43496.10479647489,8,7,2021,1,16,9,5,16,3,5,
1370,1370,2019-09-28,6479.9,37.275348,8680.4,15000.0,60.0,26350.5,88.356287,0.0,26350.5,88.356287,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,1,0,29582.44756577765,28,9,2019,1,2,6,10,7,3,5,
5580,5580,2018-08-24,169.0,0.78512,169.0,21000.0,120.0,21000.0,120.0,0.0,31297.75,101.087485,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",1,1,32041.13263419361,24,8,2018,1,14,4,5,15,3,5,
4115,4115,2020-02-28,100.0,0.72,120.0,20000.0,100.0,24943.25,95.670419,0.0,24943.25,95.670419,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,0,0,28261.91378589881,28,2,2020,1,2,6,16,16,3,5,
5556,5556,2020-08-21,6091.61,35.081237,7393.77,20000.0,100.0,50907.34,129.344192,0.0,50907.34,129.344192,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,0,0,57151.238734111874,21,8,2020,1,2,6,10,18,3,5,
4029,4029,2018-09-11,317.5,2.638874,440.0,21000.0,120.0,36260.17,105.583593,0.0,36260.17,105.583593,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,0,0,41084.53382787064,11,9,2018,1,2,6,16,18,3,5,
2729,2729,2021-03-31,20.0,0.1,20.011,0.0,0.0,0.0,0.0,0.0,17000.0,65.0,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,17403.78317231403,31,3,2021,1,0,4,5,0,0,0,
681,681,2018-01-22,53355.04,390.471515,71818.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",AKL,International,NEW ZEALAND,ANZ,0,0,0.0,22,1,2018,1,0,6,1,0,0,0,
434,434,2018-12-05,5558.16,22.830758,5798.4,3000.0,30.0,10345.1,65.838922,0.0,10345.1,65.838922,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,1,0,10777.45294832486,5,12,2018,1,2,6,4,14,3,5,
4474,4474,2020-11-17,12299.0,73.05372,13150.0,102500.0,550.0,102500.0,550.0,0.0,0.0,0.0,AKL,International,NEW ZEALAND,ANZ,SIN,Changi,SINGAPORE,FAR EAST,0,0,0.0,17,11,2020,1,3,2,14,20,2,2,
5065,5065,2019-12-11,3687.0,8.28182,3808.5,20000.0,100.0,20000.0,100.0,0.0,23498.99,98.796347,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,24057.13686637504,11,12,2019,1,14,4,5,15,3,5,
1489,1489,2018-02-22,14674.4,63.082365,15965.4,17000.0,90.0,16987.0,87.425988,0.0,16987.0,87.425988,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,17995.331392975284,22,2,2018,1,16,9,5,14,3,5,
812,812,2018-12-08,19330.0,93.429906,19449.0,20000.0,100.0,25500.0,200.0,0.0,25226.59,101.816168,NBO,Jomo Kenyatta Intl,KENYA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,1,25753.204585813583,8,12,2018,1,9,13,5,18,3,5,
1882,1882,2019-05-01,5463.8,21.472818,5920.0,10000.0,90.0,19186.66,90.016766,0.0,19186.66,90.016766,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,24291.787050574963,1,5,2019,1,17,15,5,15,3,5,
2709,2709,2018-06-07,1207.0,8.133978,1420.5,20000.0,120.0,19068.63,87.871138,0.0,19068.63,87.871138,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,0,0,21605.683985655585,7,6,2018,1,2,6,16,16,3,5,
6593,6593,2019-06-30,13831.6,52.287662,15177.41,15000.0,60.0,21554.73,52.0,0.0,21554.73,84.84012,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,0,0,24198.465684502928,30,6,2019,1,2,6,10,4,3,5,
1940,1940,2020-12-02,331.0,1.815316,331.0,20000.0,100.0,34114.87,105.34994,0.0,34114.87,105.34994,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,1,0,38653.80472701616,2,12,2020,1,2,6,16,16,3,5,
2963,2963,2018-01-13,2244.9,13.058709,2489.1,15000.0,60.0,40015.95,94.384671,0.0,40015.95,94.384671,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,0,0,44923.99547142483,13,1,2018,1,2,6,10,4,3,5,
4972,4972,2019-12-08,7135.0,32.052391,7910.0,8000.0,40.0,11800.0,50.0,0.0,38676.62,85.067006,MUC,International,GERMANY,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,43888.59522485539,8,12,2019,1,6,12,5,3,3,5,
7607,7607,2019-10-30,21528.0,79.09,22497.0,17000.0,90.0,22000.0,100.0,0.0,22935.14,91.407186,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,1,24296.54705623613,30,10,2019,1,16,9,5,14,3,5,
1181,1181,2020-01-11,19163.0,75.46266,19389.0,20000.0,100.0,45580.87,202.15,0.0,24580.87,102.147186,NBO,Jomo Kenyatta Intl,KENYA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,25094.004937143207,11,1,2020,1,9,13,5,18,3,5,
1375,1375,2018-08-27,9806.7,47.081645,9898.0,3000.0,30.0,11944.0,82.24,0.0,4063.44,82.236168,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,0,4233.263420202915,27,8,2018,1,2,6,4,14,3,5,
6821,6821,2019-12-21,29856.0,109.7864,30302.0,20000.0,100.0,29856.0,109.79,0.0,24961.34,102.136766,ADD,Bole Intl,ETHIOPIA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,25616.86563181639,21,12,2019,1,5,1,5,18,3,5,
5873,5873,2019-06-04,1761.26,13.097851,2416.0,10000.0,90.0,11568.41,154.77,0.0,568.41,54.773174,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,719.6507718079808,4,6,2019,1,17,15,5,15,3,5,
626,626,2018-03-21,24783.0,91.032637,24797.0,21000.0,120.0,29500.0,1000.0,0.0,29993.19,111.359581,NBO,Jomo Kenyatta Intl,KENYA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,30619.30915954864,21,3,2018,1,9,13,5,18,3,5,
3018,3018,2019-07-22,17193.0,69.748352,17931.0,20000.0,100.0,25042.32,99.54,0.0,25042.32,99.54,NBO,Jomo Kenyatta Intl,KENYA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,25565.087880027037,22,7,2019,1,9,13,5,18,3,5,
1669,1669,2018-10-04,5165.6,26.773496,5514.5,3000.0,30.0,5000.0,90.0,0.0,4607.15,78.306287,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,0,4799.696701904755,4,10,2018,1,2,6,4,14,3,5,
2112,2112,2021-06-12,22058.11,107.703157,25088.616,20000.0,100.0,48362.98,115.0,0.0,48362.98,128.161557,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,0,0,54294.807308201096,12,6,2021,1,2,6,10,16,3,5,
2881,2881,2018-03-16,454.0,2.983264,581.0,20000.0,120.0,25586.37,94.900419,0.0,25586.37,94.900419,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,0,0,28990.59998332646,16,3,2018,1,2,6,16,16,3,5,
4469,4469,2019-03-24,3113.0,15.294904,3140.0,20000.0,100.0,20000.0,100.0,0.0,32529.32,109.433054,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",1,1,33301.95482487165,24,3,2019,1,14,4,5,16,3,5,
5219,5219,2020-04-07,200.0,2.339212,433.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHX,Metropolitan Area,UNITED STATES OF AMERICA,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,0.0,7,4,2020,1,0,15,5,0,0,0,
84,84,2021-03-11,2533.05,14.645849,2792.0,40000.0,220.0,40000.0,150.0,0.0,17000.0,65.0,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",HAN,Noi Bai Intl,VIETNAM,FAR EAST,0,0,17736.660114433766,11,3,2021,1,2,6,7,13,3,4,
5574,5574,2020-01-02,29766.0,87.00206,29904.0,20000.0,100.0,35500.0,200.0,0.0,29724.29,111.365269,NBO,Jomo Kenyatta Intl,KENYA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,30344.79577057592,2,1,2020,1,9,13,5,18,3,5,
5277,5277,2018-04-02,22541.0,94.85248,23145.5,21000.0,120.0,25500.0,120.0,0.0,34109.3,114.678443,NBO,Jomo Kenyatta Intl,KENYA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,34821.3445090633,2,4,2018,1,9,13,5,18,3,5,
2283,2283,2019-05-29,11357.23,57.69273,13068.57,15000.0,60.0,33177.56,97.159042,0.0,33177.56,97.159042,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,0,0,37246.86169372276,29,5,2019,1,2,6,10,4,3,5,
5968,5968,2019-05-08,9544.71,52.119372,10327.7,15000.0,60.0,40792.86,103.722874,0.0,40792.86,103.722874,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,0,0,45796.19521481977,8,5,2019,1,2,6,10,4,3,5,
8747,8747,2020-03-15,25228.15,120.015034,28942.31,20000.0,100.0,44570.8,120.0,0.0,44570.8,124.747305,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,0,0,50037.50797763847,15,3,2020,1,2,6,10,18,3,5,
418,418,2021-06-27,28048.92,116.75053,28314.92,20000.0,100.0,45000.0,225.0,0.0,37988.44,97.32,LIS,Airport,PORTUGAL,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,40243.39594408418,27,6,2021,1,16,9,5,18,3,5,
2357,2357,2020-10-17,19912.0,85.82558,20127.0,20000.0,100.0,45500.0,200.0,0.0,52410.29,136.11976,NBO,Jomo Kenyatta Intl,KENYA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,53504.37458141666,17,10,2020,1,9,13,5,18,3,5,
6559,6559,2019-02-24,62.9,0.428814,84.5,20000.0,100.0,33726.94,104.155329,0.0,33726.94,104.155329,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,0,0,38214.26119459902,24,2,2019,1,2,6,16,18,3,5,
4010,4010,2019-09-18,5394.7,27.441872,5957.0,8000.0,40.0,8000.0,40.0,0.0,30058.92,73.647066,MUC,International,GERMANY,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,1,34109.59315411507,18,9,2019,1,6,12,5,3,3,5,
293,293,2018-02-26,2594.6,17.098039,2951.5,3000.0,30.0,6000.0,40.0,0.0,3311.12,72.940838,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,0,3449.5016970601937,26,2,2018,1,2,6,4,14,3,5,
8462,8462,2018-01-16,29316.0,132.0,29789.0,102500.0,550.0,102500.0,550.0,0.0,0.0,0.0,AKL,International,NEW ZEALAND,ANZ,SIN,Changi,SINGAPORE,FAR EAST,0,0,0.0,16,1,2018,1,3,2,14,20,2,2,
1506,1506,2020-03-22,16052.76,67.036334,16610.24,20000.0,100.0,21357.09,95.925269,0.0,21357.09,95.925269,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,1,0,23976.58469792202,22,3,2020,1,2,6,10,18,3,5,
7962,7962,2020-07-28,4562.0,22.9908,4562.0,10000.0,60.0,10000.0,60.0,0.0,17000.0,65.0,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,0,17710.481302406224,28,7,2020,1,2,6,4,14,3,4,
5885,5885,2018-05-17,1443.0,5.12356,1453.0,21000.0,120.0,21000.0,120.0,0.0,37121.5,119.511138,NBO,Jomo Kenyatta Intl,KENYA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,37896.42532075397,17,5,2018,1,9,13,5,18,3,5,
1634,1634,2018-03-17,1820.0,10.741402,1840.0,21000.0,120.0,21000.0,120.0,0.0,42004.5,114.56503,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",1,0,43002.188838909686,17,3,2018,1,14,4,5,18,3,5,
7335,7335,2018-06-16,2513.27,14.52079,2563.17,3000.0,30.0,10000.0,60.0,0.0,4781.4,74.08024,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,1,1,4981.229135254419,16,6,2018,1,2,6,4,14,3,5,
4354,4354,2019-07-04,4188.0,24.2,4285.0,20000.0,100.0,24224.67,106.503593,0.0,24224.67,106.503593,NBO,Jomo Kenyatta Intl,KENYA,AFRICA,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,24730.36912772676,4,7,2019,1,9,13,5,16,3,5,
2766,2766,2018-08-18,3022.0,14.206,3022.0,21000.0,120.0,21000.0,120.0,0.0,21633.71,89.664671,DME,Domodedovo,RUSSIAN FEDERATION,EUROPE,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,22147.552826630686,18,8,2018,1,14,4,5,18,3,5,
7038,7038,2020-07-23,18793.36,89.879879,19020.98,10000.0,60.0,16000.0,70.0,0.0,17591.49,93.230539,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",BOM,Chhatrapati Shivaji,INDIA,WEST ASIA & INDIAN OCEAN,0,0,18326.691454498006,23,7,2020,1,2,6,4,14,3,5,
1563,1563,2020-03-13,894.5,3.106956,989.5,20000.0,100.0,38083.69,115.457485,0.0,38083.69,115.457485,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,0,0,43150.67055932554,13,3,2020,1,2,6,16,16,3,5,
7329,7329,2019-01-15,1861.0,7.841057,1868.0,20000.0,100.0,24762.38,91.027066,0.0,24762.38,91.027066,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",TRV,International,INDIA,WEST ASIA & INDIAN OCEAN,0,0,28056.979290736574,15,1,2019,1,2,6,16,17,3,5,
6087,6087,2020-10-16,5207.0,29.449903,5315.0,45000.0,250.0,45000.0,250.0,0.0,17000.0,65.0,MEX,Benito Juarez Intl,MEXICO,AMERICAS,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",0,0,17426.859792857485,16,10,2020,1,10,10,5,19,3,4,
1979,1979,2018-12-03,12144.88,70.517033,13394.72,15000.0,60.0,35059.86,85.0,0.0,35059.86,85.0,DWC,Al Maktoum Intl,UAE,"GCC, MIDDLE EAST & IRAN",ICN,Incheon International,SOUTH KOREA,FAR EAST,1,0,39360.02998476329,3,12,2018,1,2,6,10,4,3,5,
